WOHT_Hom_Male_TIMESTAMP,WOHT_Hom_Male_AVG,LD
2026-03-10 12:18:00+00:00,0.0,300
2026-03-10 12:19:00+00:00,0.0,300
2026-03-10 12:20:00+00:00,0.0,300
2026-03-10 12:21:00+00:00,0.0,300
2026-03-10 12:22:00+00:00,0.0,300
2026-03-10 12:23:00+00:00,0.0,300
2026-03-10 12:24:00+00:00,0.0,300
2026-03-10 12:25:00+00:00,0.0,300
2026-03-10 12:26:00+00:00,0.0,300
2026-03-10 12:27:00+00:00,0.0,300
2026-03-10 12:28:00+00:00,3.6430003,300
2026-03-10 12:29:00+00:00,0.0,300
2026-03-10 12:30:00+00:00,0.0,300
2026-03-10 12:31:00+00:00,1.8274854,300
2026-03-10 12:32:00+00:00,0.0,300
2026-03-10 12:33:00+00:00,0.0,300
2026-03-10 12:34:00+00:00,0.9097525000000001,300
2026-03-10 12:35:00+00:00,45.6871345,300
2026-03-10 12:36:00+00:00,80.05822420000001,300
2026-03-10 12:37:00+00:00,14.5560408,300
2026-03-10 12:38:00+00:00,41.1184211,300
2026-03-10 12:39:00+00:00,169.21397380000002,300
2026-03-10 12:40:00+00:00,155.3362573,300
2026-03-10 12:41:00+00:00,125.5458515,300
2026-03-10 12:42:00+00:00,72.7802038,300
2026-03-10 12:43:00+00:00,45.4876274,300
2026-03-10 12:44:00+00:00,73.0994152,300
2026-03-10 12:45:00+00:00,66.41193600000001,300
2026-03-10 12:46:00+00:00,5.4704857,300
2026-03-10 12:47:00+00:00,24.671052600000003,300
2026-03-10 12:48:00+00:00,28.3260234,300
2026-03-10 12:49:00+00:00,31.8413392,300
2026-03-10 12:50:00+00:00,45.6871345,300
2026-03-10 12:51:00+00:00,63.690658600000006,300
2026-03-10 12:52:00+00:00,125.0470837,300
2026-03-10 12:53:00+00:00,90.1213642,300
2026-03-10 12:54:00+00:00,17.2852984,300
2026-03-10 12:55:00+00:00,25.4730713,300
2026-03-10 12:56:00+00:00,67.3216885,300
2026-03-10 12:57:00+00:00,61.2167701,300
2026-03-10 12:58:00+00:00,17.2972688,300
2026-03-10 12:59:00+00:00,79.495614,300
2026-03-10 13:00:00+00:00,10.9170306,300
2026-03-10 13:01:00+00:00,50.184025399999996,300
2026-03-10 13:02:00+00:00,9.1174762,300
2026-03-10 13:03:00+00:00,0.0,300
2026-03-10 13:04:00+00:00,0.9137427,300
2026-03-10 13:05:00+00:00,0.0,300
2026-03-10 13:06:00+00:00,52.997076,300
2026-03-10 13:07:00+00:00,0.9137427,300
2026-03-10 13:08:00+00:00,0.9097525000000001,300
2026-03-10 13:09:00+00:00,43.6681223,300
2026-03-10 13:10:00+00:00,0.0,300
2026-03-10 13:11:00+00:00,0.0,300
2026-03-10 13:12:00+00:00,1.8195051,300
2026-03-10 13:13:00+00:00,0.0,300
2026-03-10 13:14:00+00:00,2.7412281,300
2026-03-10 13:15:00+00:00,0.0,300
2026-03-10 13:16:00+00:00,0.0,300
2026-03-10 13:17:00+00:00,0.0,300
2026-03-10 13:18:00+00:00,2.7292576,300
2026-03-10 13:19:00+00:00,1.8195051,300
2026-03-10 13:20:00+00:00,12.760476500000001,300
2026-03-10 13:21:00+00:00,10.047179400000001,300
2026-03-10 13:22:00+00:00,2.7292576,300
2026-03-10 13:23:00+00:00,5.4824561,300
2026-03-10 13:24:00+00:00,3.6390102,300
2026-03-10 13:25:00+00:00,0.9137427,300
2026-03-10 13:26:00+00:00,17.2852984,300
2026-03-10 13:27:00+00:00,6.368267800000001,300
2026-03-10 13:28:00+00:00,4.5487627,300
2026-03-10 13:29:00+00:00,60.3070175,300
2026-03-10 13:30:00+00:00,5.4585153,300
2026-03-10 13:31:00+00:00,0.9097525000000001,300
2026-03-10 13:32:00+00:00,0.0,300
2026-03-10 13:33:00+00:00,0.9097525000000001,300
2026-03-10 13:34:00+00:00,0.0,300
2026-03-10 13:35:00+00:00,0.0,300
2026-03-10 13:36:00+00:00,0.0,300
2026-03-10 13:37:00+00:00,0.0,300
2026-03-10 13:38:00+00:00,0.0,300
2026-03-10 13:39:00+00:00,4.5487627,300
2026-03-10 13:40:00+00:00,17.2852984,300
2026-03-10 13:41:00+00:00,9.1374269,300
2026-03-10 13:42:00+00:00,0.0,300
2026-03-10 13:43:00+00:00,4.5487627,300
2026-03-10 13:44:00+00:00,3.6390102,300
2026-03-10 13:45:00+00:00,0.0,300
2026-03-10 13:46:00+00:00,0.9097525000000001,300
2026-03-10 13:47:00+00:00,4.568713499999999,300
2026-03-10 13:48:00+00:00,89.15574960000001,300
2026-03-10 13:49:00+00:00,40.9388646,300
2026-03-10 13:50:00+00:00,11.8267831,300
2026-03-10 13:51:00+00:00,41.8486172,300
2026-03-10 13:52:00+00:00,41.1184211,300
2026-03-10 13:53:00+00:00,1.8195051,300
2026-03-10 13:54:00+00:00,0.0,300
2026-03-10 13:55:00+00:00,2.7412281,300
2026-03-10 13:56:00+00:00,0.0,300
2026-03-10 13:57:00+00:00,0.0,300
2026-03-10 13:58:00+00:00,0.0,300
2026-03-10 13:59:00+00:00,0.0,300
2026-03-10 14:00:00+00:00,0.0,300
2026-03-10 14:01:00+00:00,3.6390102,300
2026-03-10 14:02:00+00:00,0.0,300
2026-03-10 14:03:00+00:00,1.8195051,300
2026-03-10 14:04:00+00:00,6.3961988,300
2026-03-10 14:05:00+00:00,7.2780204,300
2026-03-10 14:06:00+00:00,7.3099415,300
2026-03-10 14:07:00+00:00,17.2852984,300
2026-03-10 14:08:00+00:00,6.3961988,300
2026-03-10 14:09:00+00:00,5.4585153,300
2026-03-10 14:10:00+00:00,0.0,300
2026-03-10 14:11:00+00:00,0.0,300
2026-03-10 14:12:00+00:00,0.0,300
2026-03-10 14:13:00+00:00,0.0,300
2026-03-10 14:14:00+00:00,0.0,300
2026-03-10 14:15:00+00:00,0.0,300
2026-03-10 14:16:00+00:00,0.9097525000000001,300
2026-03-10 14:17:00+00:00,0.0,300
2026-03-10 14:18:00+00:00,0.0,300
2026-03-10 14:19:00+00:00,0.9097525000000001,300
2026-03-10 14:20:00+00:00,0.9137427,300
2026-03-10 14:21:00+00:00,0.9097525000000001,300
2026-03-10 14:22:00+00:00,0.0,300
2026-03-10 14:23:00+00:00,0.0,300
2026-03-10 14:24:00+00:00,2.7292576,300
2026-03-10 14:25:00+00:00,3.6509806,300
2026-03-10 14:26:00+00:00,0.0,300
2026-03-10 14:27:00+00:00,0.0,300
2026-03-10 14:28:00+00:00,0.0,300
2026-03-10 14:29:00+00:00,0.0,300
2026-03-10 14:30:00+00:00,0.9097525000000001,300
2026-03-10 14:31:00+00:00,0.0,300
2026-03-10 14:32:00+00:00,0.0,300
2026-03-10 14:33:00+00:00,0.0,300
2026-03-10 14:34:00+00:00,0.0,300
2026-03-10 14:35:00+00:00,0.0,300
2026-03-10 14:36:00+00:00,0.0,300
2026-03-10 14:37:00+00:00,0.0,300
2026-03-10 14:38:00+00:00,0.0,300
2026-03-10 14:39:00+00:00,0.0,300
2026-03-10 14:40:00+00:00,0.0,300
2026-03-10 14:41:00+00:00,0.0,300
2026-03-10 14:42:00+00:00,0.0,300
2026-03-10 14:43:00+00:00,0.0,300
2026-03-10 14:44:00+00:00,1.8195051,300
2026-03-10 14:45:00+00:00,0.0,300
2026-03-10 14:46:00+00:00,0.0,300
2026-03-10 14:47:00+00:00,0.0,300
2026-03-10 14:48:00+00:00,0.0,300
2026-03-10 14:49:00+00:00,0.0,300
2026-03-10 14:50:00+00:00,0.0,300
2026-03-10 14:51:00+00:00,0.0,300
2026-03-10 14:52:00+00:00,0.0,300
2026-03-10 14:53:00+00:00,0.0,300
2026-03-10 14:54:00+00:00,0.0,300
2026-03-10 14:55:00+00:00,2.7412281,300
2026-03-10 14:56:00+00:00,0.0,300
2026-03-10 14:57:00+00:00,0.0,300
2026-03-10 14:58:00+00:00,0.0,300
2026-03-10 14:59:00+00:00,0.9137427,300
2026-03-10 15:00:00+00:00,0.0,300
2026-03-10 15:01:00+00:00,10.007278,300
2026-03-10 15:02:00+00:00,0.9097525000000001,300
2026-03-10 15:03:00+00:00,11.8267831,300
2026-03-10 15:04:00+00:00,0.0,300
2026-03-10 15:05:00+00:00,0.9097525000000001,300
2026-03-10 15:06:00+00:00,61.211340199999995,300
2026-03-10 15:07:00+00:00,5.478466,300
2026-03-10 15:08:00+00:00,70.96069870000001,300
2026-03-10 15:09:00+00:00,310.6224935,300
2026-03-10 15:10:00+00:00,258.5452897,300
2026-03-10 15:11:00+00:00,77.66812870000001,300
2026-03-10 15:12:00+00:00,110.98981080000001,300
2026-03-10 15:13:00+00:00,65.5021834,300
2026-03-10 15:14:00+00:00,45.6871345,300
2026-03-10 15:15:00+00:00,116.4483261,300
2026-03-10 15:16:00+00:00,99.17100789999999,300
2026-03-10 15:17:00+00:00,104.83701059999999,300
2026-03-10 15:18:00+00:00,83.96457389999999,300
2026-03-10 15:19:00+00:00,10.031218899999999,300
2026-03-10 15:20:00+00:00,5.4824561,300
2026-03-10 15:21:00+00:00,7.2780204,300
2026-03-10 15:22:00+00:00,104.16666670000001,300
2026-03-10 15:23:00+00:00,58.224163,300
2026-03-10 15:24:00+00:00,89.5108723,300
2026-03-10 15:25:00+00:00,24.5633188,300
2026-03-10 15:26:00+00:00,10.9170306,300
2026-03-10 15:27:00+00:00,7.3099415,300
2026-03-10 15:28:00+00:00,0.9097525000000001,300
2026-03-10 15:29:00+00:00,0.0,300
2026-03-10 15:30:00+00:00,8.2037335,300
2026-03-10 15:31:00+00:00,3.6549708,300
2026-03-10 15:32:00+00:00,0.0,300
2026-03-10 15:33:00+00:00,0.0,300
2026-03-10 15:34:00+00:00,0.0,300
2026-03-10 15:35:00+00:00,0.0,300
2026-03-10 15:36:00+00:00,0.0,300
2026-03-10 15:37:00+00:00,0.0,300
2026-03-10 15:38:00+00:00,0.0,300
2026-03-10 15:39:00+00:00,0.0,300
2026-03-10 15:40:00+00:00,0.0,300
2026-03-10 15:41:00+00:00,0.9097525000000001,300
2026-03-10 15:42:00+00:00,0.0,300
2026-03-10 15:43:00+00:00,0.0,300
2026-03-10 15:44:00+00:00,0.0,300
2026-03-10 15:45:00+00:00,0.0,300
2026-03-10 15:46:00+00:00,0.0,300
2026-03-10 15:47:00+00:00,0.0,300
2026-03-10 15:48:00+00:00,0.0,300
2026-03-10 15:49:00+00:00,0.0,300
2026-03-10 15:50:00+00:00,0.9097525000000001,300
2026-03-10 15:51:00+00:00,0.0,300
2026-03-10 15:52:00+00:00,0.0,300
2026-03-10 15:53:00+00:00,0.0,300
2026-03-10 15:54:00+00:00,5.4625053999999995,300
2026-03-10 15:55:00+00:00,0.9097525000000001,300
2026-03-10 15:56:00+00:00,0.0,300
2026-03-10 15:57:00+00:00,0.0,300
2026-03-10 15:58:00+00:00,0.9137427,300
2026-03-10 15:59:00+00:00,0.0,300
2026-03-10 16:00:00+00:00,1.8195051,300
2026-03-10 16:01:00+00:00,1.8195051,300
2026-03-10 16:02:00+00:00,0.0,300
2026-03-10 16:03:00+00:00,0.9097525000000001,300
2026-03-10 16:04:00+00:00,0.0,300
2026-03-10 16:05:00+00:00,1.8274854,300
2026-03-10 16:06:00+00:00,0.0,300
2026-03-10 16:07:00+00:00,0.0,300
2026-03-10 16:08:00+00:00,0.9097525000000001,300
2026-03-10 16:09:00+00:00,0.0,300
2026-03-10 16:10:00+00:00,1.8195051,300
2026-03-10 16:11:00+00:00,10.0511696,300
2026-03-10 16:12:00+00:00,0.0,300
2026-03-10 16:13:00+00:00,0.0,300
2026-03-10 16:14:00+00:00,0.0,300
2026-03-10 16:15:00+00:00,0.0,300
2026-03-10 16:16:00+00:00,0.0,300
2026-03-10 16:17:00+00:00,0.0,300
2026-03-10 16:18:00+00:00,0.0,300
2026-03-10 16:19:00+00:00,0.0,300
2026-03-10 16:20:00+00:00,0.0,300
2026-03-10 16:21:00+00:00,0.0,300
2026-03-10 16:22:00+00:00,0.0,300
2026-03-10 16:23:00+00:00,1.4467593,300
2026-03-10 16:24:00+00:00,0.0,300
2026-03-10 16:25:00+00:00,0.0,300
2026-03-10 16:26:00+00:00,0.0,300
2026-03-10 16:27:00+00:00,0.0,300
2026-03-10 16:28:00+00:00,0.0,300
2026-03-10 16:29:00+00:00,0.0,300
