WOHT_Hom_Male_B_TIMESTAMP,WOHT_Hom_Male_B_AVG,WOHT_WT_Female_LPS_A_AVG,WOHT_WT_Female_LPS_B_AVG,WOHT_WT_Male_A_AVG,WOHT_Hom_Male_A_AVG,WOHT_Hom_Female_LPS_A_AVG,WOHT_Hom_Female_LPS_B_AVG,WOHT_WT_Male_B_AVG,LD
2026-03-17 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.8162768031189084,0.3639010189228529,0.0,300
2026-03-17 08:01:00+00:00,0.0,0.0,0.0181950509461426,0.0,0.0,0.9218825812712276,0.0727802037845705,0.0242600679281901,300
2026-03-17 08:02:00+00:00,0.0,0.0,0.1096491228070175,0.0,0.0,0.5943716642406598,0.0849102377486656,0.0,300
2026-03-17 08:03:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.8650097465886938,0.0487329434697855,300
2026-03-17 08:04:00+00:00,0.0,0.0,0.0,0.0,0.0,0.3517709849587578,0.1334303736050461,0.5215914604560892,300
2026-03-17 08:05:00+00:00,0.0,0.0,0.0,0.0,0.0,0.1334303736050461,0.0363901018922852,0.0242600679281901,300
2026-03-17 08:06:00+00:00,0.0,0.0,0.0,0.0545851528384279,0.0182748538011695,0.9825327510917028,1.1887433284813196,0.2071150097465887,300
2026-03-17 08:07:00+00:00,0.0,0.0,0.0,0.0365497076023391,0.0,1.388888888888889,0.0365497076023391,0.012130033964095,300
2026-03-17 08:08:00+00:00,0.0182748538011695,0.0181950509461426,0.0,0.0,0.0,1.1402763945282908,0.012130033964095,0.0363901018922852,300
2026-03-17 08:09:00+00:00,0.0,0.0,0.0,0.0,0.0,0.6065016982047549,0.0,0.1091703056768558,300
2026-03-17 08:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.3154340849698238,0.0,0.0609161793372319,300
2026-03-17 08:11:00+00:00,0.0,0.0,0.0,0.0909752547307132,0.0,1.0553129548762736,0.5943716642406599,0.0,300
2026-03-17 08:12:00+00:00,0.0,0.0,0.0,0.0,0.0,0.4873294346978556,0.0,0.1583820662768031,300
2026-03-17 08:13:00+00:00,0.0,0.1091703056768558,0.0,0.0,0.0,1.0431829209121786,0.0,0.1091703056768558,300
2026-03-17 08:14:00+00:00,0.0,0.2911208151382823,0.0,0.0,0.0,0.682261208576998,0.0121832358674463,0.0970402717127607,300
2026-03-17 08:15:00+00:00,0.0,0.5094614264919942,0.0182748538011695,0.0,0.0,0.4609412906356137,0.0,0.0121832358674463,300
2026-03-17 08:16:00+00:00,0.0,0.1455604075691411,0.0,0.0909752547307132,0.0,1.0964912280701753,0.0,0.5215914604560893,300
2026-03-17 08:17:00+00:00,0.0,0.5116959064327485,0.0363901018922852,0.0,0.0,0.2911208151382823,0.0,0.242600679281902,300
2026-03-17 08:18:00+00:00,0.0,0.0909752547307132,0.0,0.0,0.0,1.4798641436196025,0.0,0.1581692586633979,300
2026-03-17 08:19:00+00:00,0.0,0.0,0.0,0.0,0.0,0.8650097465886938,0.0,0.0,300
2026-03-17 08:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.7763221737020864,0.0,0.0,300
2026-03-17 08:21:00+00:00,0.0,0.0,0.0,0.0548245614035087,0.0,0.6578947368421052,0.0,0.0852826510721247,300
2026-03-17 08:22:00+00:00,0.0,0.0,0.0,0.0181950509461426,0.0,0.9340126152353226,0.0,0.0,300
2026-03-17 08:23:00+00:00,0.0,0.0,0.0,0.0,0.0,1.1939571150097463,0.0121832358674463,0.0363901018922852,300
2026-03-17 08:24:00+00:00,0.0,0.0,0.0,0.0,0.0,1.0917030567685588,0.0,0.2314814814814814,300
2026-03-17 08:25:00+00:00,0.0181950509461426,0.0,0.0,0.0,0.0,1.7709849587578843,0.0,0.0,300
2026-03-17 08:26:00+00:00,0.0182748538011695,0.0,0.0,0.0,0.0,0.6550218340611353,0.0,0.0,300
2026-03-17 08:27:00+00:00,0.0,0.0,0.0363901018922852,0.0363901018922852,0.0,0.8650097465886938,0.0,0.0,300
2026-03-17 08:28:00+00:00,0.0,0.0,0.0365497076023391,0.0,0.0,0.7884522076661814,0.0,0.0,300
2026-03-17 08:29:00+00:00,0.0,0.0,0.0,0.0182748538011695,0.0,1.734594856865599,0.0,0.2923976608187134,300
2026-03-17 08:30:00+00:00,0.0,0.0,0.0,0.0,0.219298245614035,0.6428918000970404,0.0,0.6578947368421051,300
2026-03-17 08:31:00+00:00,0.0181950509461426,0.0,0.0,0.0,0.4912663755458515,0.5847953216374269,0.0,0.0,300
2026-03-17 08:32:00+00:00,0.0182748538011695,0.0,0.0,0.0,0.0,0.3517709849587578,0.0,0.0,300
2026-03-17 08:33:00+00:00,0.0,0.0,0.0,0.0,0.0,0.5579815623483746,0.0,0.0,300
2026-03-17 08:34:00+00:00,0.0548245614035087,0.0,0.0728600066395975,0.0,0.0,0.621345029239766,0.0,0.0,300
2026-03-17 08:35:00+00:00,0.0,0.0,0.0181950509461426,0.0,0.4568713450292397,1.1766132945172243,0.0,0.0,300
2026-03-17 08:36:00+00:00,0.0,0.0,0.0,0.0,0.0545851528384279,1.4313440077632216,0.0,0.0,300
2026-03-17 08:37:00+00:00,0.0,0.0,0.0,0.0909752547307132,0.3275109170305676,1.714324931688756,0.0,0.0,300
2026-03-17 08:38:00+00:00,0.0,0.0,0.0,0.0,0.2365356622998544,1.0553661567796249,0.0,0.0,300
2026-03-17 08:39:00+00:00,0.0,0.0181950509461426,0.0,0.0,0.0547447585484818,1.2670565302144248,0.0,0.0970402717127607,300
2026-03-17 08:40:00+00:00,0.0,0.0,0.0181950509461426,0.0,0.1637554585152838,0.7399320718098011,0.0,0.0,300
2026-03-17 08:41:00+00:00,0.0,0.0,0.0,0.0,0.2923976608187134,0.3776803118908382,0.0,0.0,300
2026-03-17 08:42:00+00:00,0.0,0.0,0.0,0.0,0.2183406113537117,0.6550218340611353,0.0,0.0,300
2026-03-17 08:43:00+00:00,0.0,0.0,0.0,0.0,0.0,0.3639010189228529,0.0,0.0,300
2026-03-17 08:44:00+00:00,0.0,0.0,0.0,0.0,0.7641921397379913,0.7520621057738962,0.0,0.0,300
2026-03-17 08:45:00+00:00,0.0730994152046783,0.0,0.0181950509461426,0.0,0.0548245614035087,0.9746588693957112,0.0,0.0,300
2026-03-17 08:46:00+00:00,0.0,0.0,0.0182748538011695,0.0,0.2010233918128654,0.497331392527899,0.0,0.0,300
2026-03-17 08:47:00+00:00,0.0,0.0,0.4730713245997089,0.0,0.4366812227074236,1.467734109655507,0.0,0.0,300
2026-03-17 08:48:00+00:00,0.0,0.0,2.1334495262902524,0.0,0.0,0.6457115009746588,0.0,0.0242600679281901,300
2026-03-17 08:49:00+00:00,0.0181950509461426,0.0,2.1511657601062337,0.0,0.2375730994152046,0.861232411450752,0.0,0.0,300
2026-03-17 08:50:00+00:00,0.0,0.0,1.8995473582062872,0.0,0.0181950509461426,1.467734109655507,0.0,0.0,300
2026-03-17 08:51:00+00:00,0.0,0.0,1.237423070047754,0.0,0.0,1.2183235867446391,0.012130033964095,0.0,300
2026-03-17 08:52:00+00:00,0.0181950509461426,0.0,1.8803148701447945,0.0,0.0,0.8369723435225618,0.0,0.0,300
2026-03-17 08:53:00+00:00,0.0,0.0,2.82023289665211,0.0,0.0,0.3153808830664725,0.0,0.012130033964095,300
2026-03-17 08:54:00+00:00,0.0,0.0,2.1858001991879266,0.0,0.0,0.6792819019893256,0.0,0.0,300
2026-03-17 08:55:00+00:00,0.0,0.0,0.0730994152046783,0.0,0.0,1.43538735241792,0.0,0.0,300
2026-03-17 08:56:00+00:00,0.0,0.1637554585152838,1.6193595342066955,0.0545851528384279,0.0,0.6921567626003388,0.0,0.0,300
2026-03-17 08:57:00+00:00,0.0,0.7492690058479531,2.7342852217880944,0.0,0.0,1.010729759867889,0.2557415494096716,0.012130033964095,300
2026-03-17 08:58:00+00:00,0.0181950509461426,0.7278020378457061,2.2464503690084014,0.0,0.0,0.8976225133430374,0.0485201358563803,0.0485201358563803,300
2026-03-17 08:59:00+00:00,0.0,0.0548245614035087,0.727802037845706,0.0181950509461426,0.0,0.1704588983375469,0.012130033964095,0.0,300
2026-03-17 09:00:00+00:00,0.0,0.9643377001455604,1.1878654970760234,0.1819505094614264,0.0,0.3775207061807843,0.0730994152046783,0.0,300
2026-03-17 09:01:00+00:00,0.0,0.7858187134502922,1.346433770014556,0.0181950509461426,0.0,2.304706453178069,0.3881610868510432,0.0,300
2026-03-17 09:02:00+00:00,0.0,0.5276564774381368,1.7833544012870606,0.1096491228070175,0.0,1.7588549247937897,0.0606501698204754,0.0,300
2026-03-17 09:03:00+00:00,0.0363901018922852,0.2365356622998544,2.004727521131796,0.0545851528384279,0.0,1.461988304093567,0.0,0.0,300
2026-03-17 09:04:00+00:00,0.0,1.0416666666666663,1.255458515283843,0.6550218340611352,0.0,1.7855622802761388,0.012130033964095,0.0485201358563803,300
2026-03-17 09:05:00+00:00,0.0,2.529112081513828,1.5829694323144106,0.6944444444444443,0.0,1.85589519650655,0.0,0.2789907811741873,300
2026-03-17 09:06:00+00:00,0.0181950509461426,0.2183406113537117,1.85589519650655,0.3639010189228529,0.0,1.8836133881525745,0.0,0.1705653021442495,300
2026-03-17 09:07:00+00:00,0.0,0.6396198830409356,2.0620259710411397,0.8223684210526314,0.0,1.4325676515403014,0.0,0.0727802037845705,300
2026-03-17 09:08:00+00:00,0.0,0.0545851528384279,1.182678311499272,1.401018922852984,0.0,0.5094614264919941,0.0,0.0,300
2026-03-17 09:09:00+00:00,0.0,0.0363901018922852,1.151315789473684,0.0545851528384279,0.0,1.6254245511887433,0.0,0.0243664717348927,300
2026-03-17 09:10:00+00:00,0.0,0.9461426491994178,1.3646288209606987,0.0,0.0181950509461426,0.4858397814040195,0.0,0.0,300
2026-03-17 09:11:00+00:00,0.0,0.5847953216374269,0.7824669935391608,0.0181950509461426,0.0,0.6186849340722013,0.0,0.0,300
2026-03-17 09:12:00+00:00,0.0,0.3639010189228529,1.644736842105263,0.0,0.0,0.0485201358563803,0.0,0.0121832358674463,300
2026-03-17 09:13:00+00:00,0.0363901018922852,1.059941520467836,0.3820960698689956,0.0,0.0181950509461426,1.0086016837338372,0.0,0.1819505094614265,300
2026-03-17 09:14:00+00:00,0.0,0.0,0.4184861717612809,0.0,0.0,2.3219970717672394,0.0,0.0363901018922852,300
2026-03-17 09:15:00+00:00,0.0,0.0,1.6739446870451238,0.0363901018922852,0.0,1.2615235322658904,0.0,0.0,300
2026-03-17 09:16:00+00:00,0.0181950509461426,0.0181950509461426,0.932017543859649,0.0,0.0730994152046783,0.0487329434697855,0.0,0.0,300
2026-03-17 09:17:00+00:00,0.0,0.0,0.8915574963609897,0.0182748538011695,0.3275109170305676,0.8369723435225618,0.0,0.0,300
2026-03-17 09:18:00+00:00,0.4567117393191858,0.3820960698689956,2.2925764192139737,0.0363901018922852,0.0,1.751566264034662,0.0,0.0,300
2026-03-17 09:19:00+00:00,0.3642202303429608,0.2741228070175438,1.1695906432748535,0.0,0.0,0.3760310528869481,0.0,0.0,300
2026-03-17 09:20:00+00:00,0.3287079598559718,0.6368267831149926,0.0545851528384279,0.0,0.0,0.0609161793372319,0.0,0.0,300
2026-03-17 09:21:00+00:00,0.145720013279195,0.4730713245997089,0.0365497076023391,0.0,0.0,0.1698204754973313,0.0,0.0,300
2026-03-17 09:22:00+00:00,0.4384368855180162,0.0548245614035087,0.2911208151382823,0.4934210526315789,0.0,0.0487329434697855,0.0,0.0,300
2026-03-17 09:23:00+00:00,0.6914119359534209,0.0,0.4912663755458515,0.4184861717612809,0.0,0.3289473684210526,0.0,0.0,300
2026-03-17 09:24:00+00:00,0.1455604075691411,0.1637554585152838,0.5482456140350876,0.7641921397379913,0.0,1.023391812865497,0.0,0.012130033964095,300
2026-03-17 09:25:00+00:00,0.1091703056768558,0.0730994152046783,0.4548762736535662,1.2609649122807016,0.0,0.8248423095584667,0.0121832358674463,0.0,300
2026-03-17 09:26:00+00:00,0.1461190275543298,0.7459970887918486,1.8922852983988352,0.2001455604075691,0.0,0.5579815623483747,0.0,0.0,300
2026-03-17 09:27:00+00:00,0.0545851528384279,1.4437134502923976,0.2375730994152046,1.0007278020378456,0.0,0.606501698204755,0.0,0.0,300
2026-03-17 09:28:00+00:00,0.0,0.927947598253275,0.309315866084425,0.6761695906432749,0.0,0.8893762183235867,0.715672003881611,0.0,300
2026-03-17 09:29:00+00:00,0.0545851528384279,0.0,0.3639010189228529,0.5822416302765647,0.0,0.3760310528869481,0.3396409509946628,0.0,300
2026-03-17 09:30:00+00:00,0.0181950509461426,0.0,0.6368267831149926,0.4184861717612809,0.0,0.4020467836257309,0.2436647173489278,0.0,300
2026-03-17 09:31:00+00:00,0.0,0.0548245614035087,1.0007278020378458,0.2911208151382823,0.0,0.7919103313840155,0.0485201358563803,0.0,300
2026-03-17 09:32:00+00:00,0.0,0.0,0.6761695906432749,0.0365497076023391,0.0,0.0,0.242600679281902,0.0,300
2026-03-17 09:33:00+00:00,0.0181950509461426,0.0,1.8740902474526928,0.0182748538011695,0.0,0.5215914604560893,0.2911208151382824,0.0,300
2026-03-17 09:34:00+00:00,0.0,0.0,1.9286754002911208,0.4002911208151383,0.0,0.5943716642406599,0.0,0.0,300
2026-03-17 09:35:00+00:00,0.0,0.0,0.3472222222222221,0.1273653566229985,0.0,0.7278020378457061,0.0,0.0,300
2026-03-17 09:36:00+00:00,0.0,0.0,0.2558479532163742,0.0730994152046783,0.0,0.1218323586744639,0.0,0.0,300
2026-03-17 09:37:00+00:00,0.0,0.0,2.12882096069869,0.0545851528384279,0.0,0.0363901018922852,0.0242600679281901,0.0,300
2026-03-17 09:38:00+00:00,0.0,0.0,2.2660818713450293,0.0365497076023391,0.0,0.0,0.0,0.0,300
2026-03-17 09:39:00+00:00,0.0,0.0,0.4366812227074235,0.0,0.0,0.0,0.0,0.0,300
2026-03-17 09:40:00+00:00,0.0,0.0,0.6578947368421052,0.0909752547307132,0.0,0.0,0.0,0.0,300
2026-03-17 09:41:00+00:00,0.0,0.0,0.2729257641921397,0.621265226384739,0.0,0.0,0.0,0.0,300
2026-03-17 09:42:00+00:00,0.0,0.0,0.5458515283842794,0.0181950509461426,0.0,0.0,0.0242600679281901,0.0,300
2026-03-17 09:43:00+00:00,0.0,0.0,0.0,0.0909752547307132,0.0,0.0,0.0,0.0,300
2026-03-17 09:44:00+00:00,0.0,0.0,1.9736842105263157,2.0378457059679764,0.0,0.0,0.0,0.0,300
2026-03-17 09:45:00+00:00,0.0,0.0,1.655749636098981,0.8733624454148471,0.0,0.0121832358674463,0.0,0.0,300
2026-03-17 09:46:00+00:00,0.0,0.0,1.2372634643377,0.9461426491994176,0.0,0.0,0.0,0.0,300
2026-03-17 09:47:00+00:00,0.0,0.0,1.7543859649122808,0.2375730994152046,0.0,0.0121832358674463,0.0,0.0,300
2026-03-17 09:48:00+00:00,0.0,0.0,1.3646288209606985,0.2183406113537117,0.0,0.0363901018922852,0.0,0.0,300
2026-03-17 09:49:00+00:00,0.0,0.0,1.2736535662299855,0.3275109170305676,0.0,0.3167641325536062,0.0,0.0,300
2026-03-17 09:50:00+00:00,0.0,0.0,1.2061403508771928,0.1096491228070175,0.0,0.3396409509946628,0.0,0.0,300
2026-03-17 09:51:00+00:00,0.0,0.0,1.8558951965065495,0.0,0.0,0.9381091617933722,0.0121832358674463,0.0,300
2026-03-17 09:52:00+00:00,0.0,0.0,2.0014556040756912,0.0,0.0,0.1576904415332362,0.0,0.012130033964095,300
2026-03-17 09:53:00+00:00,0.0,0.0,1.7909356725146195,0.3654970760233917,0.0,0.1576904415332362,0.0,0.2668607472100922,300
2026-03-17 09:54:00+00:00,0.0,0.0,0.8369723435225619,0.1637554585152838,0.0,0.9502923976608186,0.0,0.0730994152046783,300
2026-03-17 09:55:00+00:00,0.0,0.0,1.0964912280701753,0.2366952680099083,0.0,0.497331392527899,0.0,0.3275109170305676,300
2026-03-17 09:56:00+00:00,0.0,0.3093158660844251,1.6193595342066958,1.0007278020378456,0.0365497076023391,0.9582726831635128,0.0,0.3045808966861598,300
2026-03-17 09:57:00+00:00,0.0363901018922852,0.5094614264919942,1.9104803493449785,0.1827485380116958,0.0,0.0121832358674463,0.0,0.6671518680252304,300
2026-03-17 09:58:00+00:00,0.0,0.6396198830409358,1.279239766081871,0.6914119359534205,0.0730994152046783,0.0,0.0,0.1698204754973313,300
2026-03-17 09:59:00+00:00,0.0182748538011695,0.8733624454148471,1.1098981077147014,0.9281072039633292,0.0,0.0121832358674463,0.0,0.3639010189228529,300
2026-03-17 10:00:00+00:00,0.0,0.5640465793304222,0.8954678362573097,2.010233918128655,0.0,0.0,0.0,0.8893762183235867,300
2026-03-17 10:01:00+00:00,0.0,0.2010233918128654,0.7278020378457061,2.656477438136827,0.0,0.0,0.0,0.5337214944201844,300
2026-03-17 10:02:00+00:00,0.0,0.564046579330422,0.4203216374269005,0.1091703056768558,0.0,0.0,0.0,0.1461988304093567,300
2026-03-17 10:03:00+00:00,0.0,0.0,1.1644832605531297,0.0,0.0,0.0,0.0,0.0,300
2026-03-17 10:04:00+00:00,0.0182748538011695,0.0,0.7278020378457059,0.0181950509461426,0.0,0.0,0.0,0.0,300
2026-03-17 10:05:00+00:00,0.7641921397379913,0.0,0.2729257641921397,0.0,0.0,0.0,0.0,0.0,300
2026-03-17 10:06:00+00:00,0.1644736842105263,0.0,0.7492690058479532,0.0,0.0,0.0,0.0,0.1698204754973314,300
2026-03-17 10:07:00+00:00,0.0181950509461426,0.0,1.455604075691412,0.0,0.0,0.0,0.0,0.0609161793372319,300
2026-03-17 10:08:00+00:00,0.0,0.0,0.2729257641921397,0.0,0.0,0.0,0.0,0.0,300
2026-03-17 10:09:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300
2026-03-17 10:10:00+00:00,0.0,0.0182748538011695,1.4919941775836971,0.2365356622998544,0.0,0.0,0.0,0.4488112566715187,300
2026-03-17 10:11:00+00:00,0.0,0.0363901018922852,1.6011644832605532,0.0181950509461426,0.0,0.0,0.0,0.0970402717127607,300
2026-03-17 10:12:00+00:00,0.0,0.4366812227074235,1.3523391812865495,0.0,0.0,0.0,0.0242600679281901,0.8127122755943718,300
2026-03-17 10:13:00+00:00,0.0,0.0,1.0735080058224162,0.0727802037845705,0.0,0.0,0.0,0.0243132698315414,300
