Time,PIR2,Avg1,Avg2,Dif,Detrend
2025-04-27 22:00:00+00:00,2.9055555555555554,23.125925925925923,15.495370370370372,7.630555555555551,-12.589814814814817
2025-04-27 23:00:00+00:00,40.669444444444444,23.31018518518518,15.544444444444444,7.7657407407407355,25.125
2025-04-28 00:00:00+00:00,14.911111111111111,19.49537037037037,15.645949074074075,3.8494212962962955,-0.7348379629629633
2025-04-28 01:00:00+00:00,51.355555555555554,35.645370370370365,17.203935185185188,18.441435185185178,34.15162037037037
2025-04-28 02:00:00+00:00,20.122222222222224,28.79629629629629,16.175462962962964,12.620833333333326,3.9467592592592595
2025-04-28 03:00:00+00:00,34.63611111111111,35.37129629629629,15.779745370370371,19.591550925925922,18.856365740740742
2025-04-28 04:00:00+00:00,14.86111111111111,23.20648148148148,15.474421296296297,7.732060185185182,-0.6133101851851865
2025-04-28 05:00:00+00:00,8.180555555555555,19.225925925925925,15.725694444444443,3.5002314814814817,-7.5451388888888875
2025-04-28 06:00:00+00:00,0.9055555555555556,7.982407407407405,15.671180555555557,-7.688773148148152,-14.765625000000002
2025-04-28 07:00:00+00:00,0.027777777777777776,3.0379629629629608,15.343171296296296,-12.305208333333335,-15.315393518518517
2025-04-28 08:00:00+00:00,2.2916666666666665,1.0749999999999975,15.438078703703704,-14.363078703703707,-13.146412037037038
2025-04-28 09:00:00+00:00,0.0,0.7731481481481457,15.208333333333334,-14.435185185185189,-15.208333333333334
2025-04-28 10:00:00+00:00,9.447222222222223,3.9129629629629608,15.556712962962962,-11.64375,-6.109490740740739
2025-04-28 11:00:00+00:00,0.022222222222222223,3.1564814814814794,15.557523148148148,-12.401041666666668,-15.535300925925926
2025-04-28 12:00:00+00:00,2.6805555555555554,4.049999999999998,15.643287037037036,-11.593287037037037,-12.96273148148148
2025-04-28 13:00:00+00:00,0.022222222222222223,0.9083333333333309,15.455439814814815,-14.547106481481483,-15.433217592592593
2025-04-28 14:00:00+00:00,5.727777777777778,2.810185185185183,15.692361111111111,-12.882175925925928,-9.964583333333334
2025-04-28 15:00:00+00:00,0.8305555555555556,2.193518518518516,15.699652777777779,-13.506134259259262,-14.869097222222223
2025-04-28 16:00:00+00:00,14.9,7.152777777777776,16.01446759259259,-8.861689814814817,-1.1144675925925913
2025-04-28 17:00:00+00:00,47.475,21.068518518518516,16.142824074074074,4.925694444444442,31.332175925925927
2025-04-28 18:00:00+00:00,31.177777777777777,31.18425925925926,16.849537037037038,14.334722222222222,14.328240740740739
2025-04-28 19:00:00+00:00,14.377777777777778,31.010185185185183,16.0,15.010185185185183,-1.6222222222222218
2025-04-28 20:00:00+00:00,43.44166666666667,29.665740740740745,16.138541666666665,13.52719907407408,27.303125000000005
2025-04-28 21:00:00+00:00,44.025,33.94814814814815,16.87476851851852,17.07337962962963,27.15023148148148
2025-04-28 22:00:00+00:00,25.694444444444443,37.72037037037037,17.824305555555554,19.896064814814814,7.870138888888889
2025-04-28 23:00:00+00:00,12.536111111111111,27.418518518518514,16.652083333333334,10.76643518518518,-4.115972222222222
2025-04-29 00:00:00+00:00,13.097222222222221,17.109259259259257,16.57650462962963,0.532754629629629,-3.479282407407407
2025-04-29 01:00:00+00:00,29.675,18.436111111111114,15.673148148148146,2.762962962962968,14.001851851851855
2025-04-29 02:00:00+00:00,35.09722222222222,25.95648148148148,16.29710648148148,9.659374999999997,18.80011574074074
2025-04-29 03:00:00+00:00,36.891666666666666,33.88796296296296,16.39108796296296,17.496875,20.500578703703706
2025-04-29 04:00:00+00:00,11.344444444444445,27.777777777777775,16.244560185185186,11.533217592592589,-4.900115740740741
2025-04-29 05:00:00+00:00,6.311111111111111,18.182407407407407,16.166666666666668,2.015740740740739,-9.855555555555558
2025-04-29 06:00:00+00:00,0.0,5.885185185185185,16.128935185185185,-10.243749999999999,-16.128935185185185
2025-04-29 07:00:00+00:00,2.7666666666666666,3.0259259259259257,16.243055555555557,-13.217129629629632,-13.476388888888891
2025-04-29 08:00:00+00:00,0.0,0.9222222222222222,16.147569444444446,-15.225347222222224,-16.147569444444446
2025-04-29 09:00:00+00:00,3.375,2.047222222222222,16.288194444444446,-14.240972222222224,-12.913194444444446
2025-04-29 10:00:00+00:00,0.0,1.125,15.894560185185185,-14.769560185185185,-15.894560185185185
2025-04-29 11:00:00+00:00,0.3388888888888889,1.237962962962963,15.907754629629629,-14.669791666666667,-15.56886574074074
2025-04-29 12:00:00+00:00,7.536111111111111,2.625,16.110069444444445,-13.485069444444445,-8.573958333333334
2025-04-29 13:00:00+00:00,0.0,2.625,16.10914351851852,-13.484143518518518,-16.10914351851852
2025-04-29 14:00:00+00:00,0.8138888888888889,2.783333333333333,15.904398148148148,-13.121064814814815,-15.09050925925926
2025-04-29 15:00:00+00:00,8.886111111111111,3.233333333333333,16.240046296296295,-13.006712962962963,-7.353935185185184
2025-04-29 16:00:00+00:00,21.79722222222222,10.499074074074073,16.527430555555558,-6.0283564814814845,5.269791666666663
2025-04-29 17:00:00+00:00,48.62777777777778,26.437037037037033,16.575462962962963,9.86157407407407,32.05231481481482
2025-04-29 18:00:00+00:00,45.74444444444445,38.72314814814815,17.182407407407407,21.54074074074074,28.56203703703704
2025-04-29 19:00:00+00:00,37.84166666666667,44.0712962962963,18.160069444444446,25.911226851851858,19.681597222222223
2025-04-29 20:00:00+00:00,41.419444444444444,41.66851851851852,18.075810185185187,23.59270833333333,23.343634259259257
2025-04-29 21:00:00+00:00,39.07222222222222,39.44444444444445,17.869444444444444,21.575000000000006,21.20277777777778
2025-04-29 22:00:00+00:00,0.125,26.872222222222224,16.804050925925925,10.068171296296299,-16.679050925925925
2025-04-29 23:00:00+00:00,20.441666666666666,19.87962962962963,17.133449074074075,2.7461805555555543,3.308217592592591
2025-04-30 00:00:00+00:00,7.161111111111111,9.242592592592592,16.88611111111111,-7.643518518518517,-9.724999999999998
2025-04-30 01:00:00+00:00,18.269444444444446,15.29074074074074,16.41087962962963,-1.1201388888888903,1.858564814814816
2025-04-30 02:00:00+00:00,44.65833333333333,23.362962962962964,16.80925925925926,6.553703703703704,27.84907407407407
2025-04-30 03:00:00+00:00,17.4,26.77592592592593,15.997106481481483,10.778819444444446,1.4028935185185158
2025-04-30 04:00:00+00:00,18.830555555555556,26.962962962962962,16.309027777777775,10.653935185185187,2.5215277777777807
2025-04-30 05:00:00+00:00,0.0,12.07685185185185,16.046064814814816,-3.969212962962965,-16.046064814814816
2025-04-30 06:00:00+00:00,4.777777777777778,7.8694444444444445,16.245138888888892,-8.375694444444449,-11.467361111111114
2025-04-30 07:00:00+00:00,2.227777777777778,2.335185185185185,16.222685185185185,-13.8875,-13.994907407407407
2025-04-30 08:00:00+00:00,0.008333333333333333,2.3379629629629632,16.223032407407405,-13.885069444444442,-16.214699074074073
2025-04-30 09:00:00+00:00,2.661111111111111,1.6324074074074073,16.193287037037035,-14.560879629629627,-13.532175925925923
2025-04-30 10:00:00+00:00,0.41944444444444445,1.0296296296296295,16.210763888888888,-15.181134259259258,-15.791319444444444
2025-04-30 11:00:00+00:00,3.066666666666667,2.049074074074074,16.324421296296297,-14.275347222222223,-13.25775462962963
2025-04-30 12:00:00+00:00,0.0,1.162037037037037,16.010416666666668,-14.848379629629632,-16.010416666666668
2025-04-30 13:00:00+00:00,12.994444444444444,5.353703703703704,16.55185185185185,-11.198148148148146,-3.557407407407407
2025-04-30 14:00:00+00:00,0.2361111111111111,4.410185185185185,16.52777777777778,-12.117592592592594,-16.291666666666668
2025-04-30 15:00:00+00:00,1.2527777777777778,4.8277777777777775,16.209722222222222,-11.381944444444445,-14.956944444444444
2025-04-30 16:00:00+00:00,27.602777777777778,9.697222222222223,16.45162037037037,-6.754398148148148,11.151157407407407
2025-04-30 17:00:00+00:00,44.91388888888889,24.589814814814815,16.296875,8.292939814814815,28.61701388888889
2025-04-30 18:00:00+00:00,39.28611111111111,37.26759259259259,16.02777777777778,21.239814814814814,23.258333333333333
2025-04-30 19:00:00+00:00,41.62777777777778,41.9425925925926,16.185532407407408,25.75706018518519,25.442245370370372
2025-04-30 20:00:00+00:00,47.25555555555555,42.72314814814815,16.428703703703704,26.294444444444444,30.82685185185185
2025-04-30 21:00:00+00:00,16.002777777777776,34.962037037037035,15.46747685185185,19.494560185185186,0.5353009259259256
2025-04-30 22:00:00+00:00,11.66388888888889,24.97407407407407,15.948263888888889,9.025810185185183,-4.284374999999999
2025-04-30 23:00:00+00:00,20.355555555555554,16.007407407407406,15.944675925925926,0.06273148148147989,4.410879629629628
2025-05-01 00:00:00+00:00,21.458333333333332,17.825925925925926,16.540393518518517,1.285532407407409,4.917939814814815
2025-05-01 01:00:00+00:00,22.56111111111111,21.458333333333332,16.719212962962963,4.739120370370369,5.841898148148147
2025-05-01 02:00:00+00:00,28.68888888888889,24.23611111111111,16.053819444444443,8.182291666666668,12.635069444444447
2025-05-01 03:00:00+00:00,23.68888888888889,24.97962962962963,16.31585648148148,8.663773148148152,7.373032407407411
2025-05-01 04:00:00+00:00,18.75,23.70925925925926,16.3125,7.396759259259259,2.4375
2025-05-01 05:00:00+00:00,0.11388888888888889,14.184259259259262,16.317245370370372,-2.1329861111111104,-16.203356481481485
2025-05-01 06:00:00+00:00,6.338888888888889,8.400925925925925,16.382291666666664,-7.981365740740738,-10.043402777777775
2025-05-01 07:00:00+00:00,1.2,2.550925925925926,16.339467592592595,-13.788541666666669,-15.139467592592595
2025-05-01 08:00:00+00:00,0.4222222222222222,2.6537037037037035,16.356712962962963,-13.70300925925926,-15.93449074074074
2025-05-01 09:00:00+00:00,0.0,0.5407407407407407,16.245833333333334,-15.705092592592592,-16.245833333333334
2025-05-01 10:00:00+00:00,6.791666666666667,2.4046296296296297,16.51134259259259,-14.10671296296296,-9.719675925925923
2025-05-01 11:00:00+00:00,1.8305555555555555,2.874074074074074,16.45983796296296,-13.585763888888888,-14.629282407407405
2025-05-01 12:00:00+00:00,0.1,2.907407407407408,16.46400462962963,-13.556597222222223,-16.36400462962963
2025-05-01 13:00:00+00:00,2.013888888888889,1.3148148148148147,16.006481481481483,-14.691666666666668,-13.992592592592594
2025-05-01 14:00:00+00:00,0.0,0.7046296296296296,15.996643518518518,-15.292013888888889,-15.996643518518518
2025-05-01 15:00:00+00:00,2.022222222222222,1.3453703703703705,16.028703703703705,-14.683333333333335,-14.006481481481483
2025-05-01 16:00:00+00:00,40.919444444444444,14.31388888888889,16.583564814814814,-2.269675925925924,24.33587962962963
2025-05-01 17:00:00+00:00,52.31111111111111,31.750925925925927,16.89178240740741,14.859143518518518,35.4193287037037
2025-05-01 18:00:00+00:00,46.644444444444446,46.625,17.19837962962963,29.42662037037037,29.446064814814815
2025-05-01 19:00:00+00:00,29.863888888888887,42.93981481481482,16.708217592592593,26.231597222222224,13.155671296296294
2025-05-01 20:00:00+00:00,23.594444444444445,33.367592592592594,15.722337962962962,17.645254629629633,7.872106481481483
2025-05-01 21:00:00+00:00,7.413888888888889,20.29074074074074,15.364467592592591,4.92627314814815,-7.950578703703703
2025-05-01 22:00:00+00:00,33.81666666666667,21.608333333333338,16.287499999999998,5.32083333333334,17.529166666666672
2025-05-01 23:00:00+00:00,0.03888888888888889,13.756481481481485,15.440972222222221,-1.6844907407407366,-15.402083333333332
2025-05-02 00:00:00+00:00,7.538888888888889,13.798148148148151,14.86099537037037,-1.062847222222219,-7.322106481481481
2025-05-02 01:00:00+00:00,20.808333333333334,9.46203703703704,14.787962962962963,-5.325925925925922,6.020370370370371
2025-05-02 02:00:00+00:00,32.958333333333336,20.43518518518519,14.965856481481481,5.4693287037037095,17.992476851851855
2025-05-02 03:00:00+00:00,36.022222222222226,29.92962962962963,15.479745370370372,14.449884259259258,20.542476851851852
2025-05-02 04:00:00+00:00,10.811111111111112,26.597222222222225,15.148958333333335,11.44826388888889,-4.337847222222223
2025-05-02 05:00:00+00:00,3.8194444444444446,16.884259259259263,15.303356481481481,1.5809027777777818,-11.483912037037037
2025-05-02 06:00:00+00:00,0.019444444444444445,4.8833333333333355,15.040046296296298,-10.156712962962963,-15.020601851851854
2025-05-02 07:00:00+00:00,8.330555555555556,4.056481481481484,15.337152777777776,-11.280671296296292,-7.00659722222222
2025-05-02 08:00:00+00:00,3.672222222222222,4.00740740740741,15.472569444444444,-11.465162037037034,-11.800347222222221
2025-05-02 09:00:00+00:00,0.027777777777777776,4.010185185185187,15.47372685185185,-11.463541666666664,-15.445949074074072
2025-05-02 10:00:00+00:00,0.5972222222222222,1.4324074074074098,15.215625000000001,-13.78321759259259,-14.61840277777778
2025-05-02 11:00:00+00:00,0.22777777777777777,0.2842592592592616,15.148842592592594,-14.864583333333332,-14.921064814814816
2025-05-02 12:00:00+00:00,0.36666666666666664,0.3972222222222246,15.159953703703701,-14.762731481481477,-14.793287037037034
2025-05-02 13:00:00+00:00,0.7777777777777778,0.45740740740740976,15.108449074074075,-14.651041666666666,-14.330671296296297
2025-05-02 14:00:00+00:00,0.022222222222222223,0.3888888888888912,15.109375,-14.720486111111109,-15.087152777777778
2025-05-02 15:00:00+00:00,0.7972222222222223,0.5324074074074098,15.058333333333332,-14.525925925925922,-14.26111111111111
2025-05-02 16:00:00+00:00,48.513888888888886,16.444444444444446,15.37476851851852,1.0696759259259263,33.139120370370364
2025-05-02 17:00:00+00:00,51.138888888888886,33.48333333333333,15.325925925925924,18.157407407407405,35.81296296296296
2025-05-02 18:00:00+00:00,42.13611111111111,47.262962962962966,15.138078703703703,32.12488425925926,26.998032407407408
2025-05-02 19:00:00+00:00,34.40833333333333,42.56111111111111,15.327430555555557,27.23368055555555,19.080902777777773
2025-05-02 20:00:00+00:00,6.116666666666666,27.553703703703704,14.599189814814814,12.95451388888889,-8.482523148148147
2025-05-02 21:00:00+00:00,26.1,22.208333333333332,15.377777777777778,6.830555555555554,10.722222222222223
2025-05-02 22:00:00+00:00,25.825,19.347222222222225,15.044791666666667,4.302430555555558,10.780208333333333
2025-05-02 23:00:00+00:00,28.480555555555554,26.801851851851854,16.22986111111111,10.571990740740745,12.250694444444445
2025-05-03 00:00:00+00:00,13.511111111111111,22.605555555555558,16.478703703703705,6.126851851851853,-2.9675925925925934
2025-05-03 01:00:00+00:00,23.158333333333335,21.71666666666667,16.57662037037037,5.140046296296298,6.581712962962964
2025-05-03 02:00:00+00:00,33.65277777777778,23.44074074074074,16.605555555555558,6.835185185185182,17.04722222222222
2025-05-03 03:00:00+00:00,34.74722222222222,30.519444444444446,16.552430555555556,13.96701388888889,18.194791666666664
2025-05-03 04:00:00+00:00,5.777777777777778,24.72592592592593,16.34270833333333,8.383217592592601,-10.564930555555552
2025-05-03 05:00:00+00:00,0.49722222222222223,13.674074074074076,16.20428240740741,-2.5302083333333325,-15.707060185185187
2025-05-03 06:00:00+00:00,4.166666666666667,3.480555555555558,16.37708333333333,-12.896527777777774,-12.210416666666664
2025-05-03 07:00:00+00:00,0.55,1.7379629629629652,16.05289351851852,-14.314930555555554,-15.502893518518519
2025-05-03 08:00:00+00:00,0.022222222222222223,1.579629629629632,15.900810185185186,-14.321180555555554,-15.878587962962964
2025-05-03 09:00:00+00:00,2.911111111111111,1.1611111111111132,16.020949074074075,-14.859837962962962,-13.109837962962963
2025-05-03 10:00:00+00:00,3.438888888888889,2.1240740740740764,16.139351851851853,-14.015277777777776,-12.700462962962963
2025-05-03 11:00:00+00:00,0.075,2.141666666666669,16.13298611111111,-13.99131944444444,-16.05798611111111
2025-05-03 12:00:00+00:00,0.022222222222222223,1.1787037037037058,16.11863425925926,-14.939930555555554,-16.096412037037037
2025-05-03 13:00:00+00:00,2.7805555555555554,0.9592592592592614,16.20208333333333,-15.24282407407407,-13.421527777777776
2025-05-03 14:00:00+00:00,0.4666666666666667,1.0898148148148168,16.22060185185185,-15.130787037037033,-15.753935185185183
2025-05-03 15:00:00+00:00,1.961111111111111,1.7361111111111132,16.269097222222225,-14.532986111111112,-14.307986111111115
2025-05-03 16:00:00+00:00,48.394444444444446,16.940740740740743,16.264120370370367,0.6766203703703759,32.13032407407408
2025-05-03 17:00:00+00:00,59.047222222222224,36.467592592592595,16.59363425925926,19.873958333333334,42.45358796296296
2025-05-03 18:00:00+00:00,59.71111111111111,55.71759259259259,17.325925925925926,38.391666666666666,42.38518518518518
2025-05-03 19:00:00+00:00,53.45,57.40277777777778,18.119328703703705,39.28344907407407,35.3306712962963
2025-05-03 20:00:00+00:00,35.81944444444444,49.660185185185185,19.356944444444448,30.303240740740737,16.462499999999995
2025-05-03 21:00:00+00:00,0.19444444444444445,29.8212962962963,18.277546296296297,11.543750000000003,-18.083101851851854
2025-05-03 22:00:00+00:00,29.92222222222222,21.978703703703705,18.44826388888889,3.530439814814816,11.473958333333332
2025-05-03 23:00:00+00:00,2.1944444444444446,10.770370370370372,17.35300925925926,-6.582638888888887,-15.158564814814815
2025-05-04 00:00:00+00:00,17.477777777777778,16.53148148148148,17.518287037037037,-0.9868055555555557,-0.04050925925925952
2025-05-04 01:00:00+00:00,14.372222222222222,11.34814814814815,17.152199074074073,-5.804050925925923,-2.779976851851851
2025-05-04 02:00:00+00:00,44.83611111111111,25.56203703703704,17.618171296296296,7.943865740740744,27.217939814814812
2025-05-04 03:00:00+00:00,37.297222222222224,32.16851851851852,17.724421296296295,14.444097222222222,19.57280092592593
2025-05-04 04:00:00+00:00,11.472222222222221,31.201851851851853,17.961689814814815,13.240162037037038,-6.489467592592593
2025-05-04 05:00:00+00:00,10.197222222222223,19.65555555555556,18.36585648148148,1.289699074074079,-8.168634259259257
2025-05-04 06:00:00+00:00,0.0,7.223148148148151,18.19224537037037,-10.969097222222217,-18.19224537037037
2025-05-04 07:00:00+00:00,0.0,3.399074074074077,18.1693287037037,-14.770254629629624,-18.1693287037037
2025-05-04 08:00:00+00:00,4.441666666666666,1.4805555555555578,18.35347222222222,-16.87291666666666,-13.911805555555553
2025-05-04 09:00:00+00:00,4.794444444444444,3.078703703703706,18.431944444444444,-15.353240740740738,-13.6375
2025-05-04 10:00:00+00:00,8.016666666666667,5.750925925925929,18.622685185185187,-12.871759259259257,-10.60601851851852
2025-05-04 11:00:00+00:00,0.0,4.270370370370373,18.619560185185186,-14.349189814814814,-18.619560185185186
2025-05-04 12:00:00+00:00,1.4972222222222222,3.171296296296299,18.681018518518517,-15.509722222222218,-17.183796296296293
2025-05-04 13:00:00+00:00,0.0,0.49907407407407645,18.565162037037037,-18.06608796296296,-18.565162037037037
2025-05-04 14:00:00+00:00,2.3777777777777778,1.291666666666669,18.644791666666666,-17.353125,-16.26701388888889
2025-05-04 15:00:00+00:00,1.3111111111111111,1.229629629629632,18.617708333333336,-17.388078703703705,-17.306597222222226
2025-05-04 16:00:00+00:00,43.15555555555556,15.61481481481482,18.399421296296296,-2.784606481481477,24.756134259259262
2025-05-04 17:00:00+00:00,50.702777777777776,31.72314814814815,18.051736111111108,13.671412037037044,32.65104166666667
2025-05-04 18:00:00+00:00,56.852777777777774,50.237037037037034,17.93263888888889,32.304398148148145,38.920138888888886
2025-05-04 19:00:00+00:00,26.272222222222222,44.60925925925926,16.80023148148148,27.809027777777782,9.471990740740743
2025-05-04 20:00:00+00:00,28.48611111111111,37.2037037037037,16.494675925925925,20.709027777777777,11.991435185185185
2025-05-04 21:00:00+00:00,43.24166666666667,32.666666666666664,18.288310185185185,14.378356481481479,24.95335648148148
2025-05-04 22:00:00+00:00,2.7694444444444444,24.832407407407405,17.156944444444445,7.6754629629629605,-14.387500000000001
2025-05-04 23:00:00+00:00,9.341666666666667,18.45092592592593,17.45474537037037,0.9961805555555578,-8.113078703703705
2025-05-05 00:00:00+00:00,16.680555555555557,9.597222222222225,17.42152777777778,-7.824305555555554,-0.7409722222222221
2025-05-05 01:00:00+00:00,14.866666666666667,13.629629629629633,17.44212962962963,-3.8124999999999964,-2.5754629629629626
2025-05-05 02:00:00+00:00,37.65277777777778,23.066666666666666,17.142824074074074,5.923842592592592,20.509953703703705
2025-05-05 03:00:00+00:00,35.13333333333333,29.21759259259259,17.052662037037035,12.164930555555557,18.0806712962963
2025-05-05 04:00:00+00:00,11.963888888888889,28.25,17.073148148148146,11.176851851851854,-5.109259259259257
2025-05-05 05:00:00+00:00,0.22777777777777777,15.774999999999999,16.65775462962963,-0.8827546296296305,-16.42997685185185
2025-05-05 06:00:00+00:00,8.544444444444444,6.912037037037037,17.01377314814815,-10.101736111111112,-8.469328703703706
2025-05-05 07:00:00+00:00,23.772222222222222,10.848148148148148,18.004282407407405,-7.156134259259257,5.767939814814817
2025-05-05 08:00:00+00:00,2.6416666666666666,11.652777777777779,17.92928240740741,-6.276504629629631,-15.287615740740744
2025-05-05 09:00:00+00:00,3.922222222222222,10.112037037037037,17.892939814814813,-7.780902777777776,-13.97071759259259
2025-05-05 10:00:00+00:00,0.0,2.187962962962963,17.558912037037036,-15.370949074074073,-17.558912037037036
2025-05-05 11:00:00+00:00,1.5416666666666667,1.8212962962962962,17.62314814814815,-15.801851851851854,-16.081481481481482
2025-05-05 12:00:00+00:00,0.0,0.513888888888889,17.56076388888889,-17.046875,-17.56076388888889
2025-05-05 13:00:00+00:00,2.1666666666666665,1.236111111111111,17.651041666666668,-16.414930555555557,-15.484375000000002
2025-05-05 14:00:00+00:00,0.9194444444444444,1.0287037037037037,17.59027777777778,-16.561574074074073,-16.670833333333334
2025-05-05 15:00:00+00:00,0.8805555555555555,1.3222222222222222,17.572337962962962,-16.25011574074074,-16.691782407407405
2025-05-05 16:00:00+00:00,30.70277777777778,10.83425925925926,17.053472222222222,-6.2192129629629616,13.649305555555557
2025-05-05 17:00:00+00:00,20.308333333333334,17.29722222222222,15.787037037037038,1.5101851851851826,4.5212962962962955
2025-05-05 18:00:00+00:00,21.03611111111111,24.015740740740743,14.294675925925924,9.721064814814818,6.741435185185187
2025-05-05 19:00:00+00:00,50.94444444444444,30.762962962962963,15.322685185185186,15.440277777777776,35.62175925925926
2025-05-05 20:00:00+00:00,51.62777777777778,41.202777777777776,16.286921296296295,24.91585648148148,35.34085648148148
2025-05-05 21:00:00+00:00,28.102777777777778,43.55833333333334,15.65613425925926,27.902199074074076,12.446643518518519
