Time,PIR2,Avg1,Avg2,Dif
2025-05-11 14:00:00+00:00,0,0.175010317,10.95646697,-10.78145666
2025-05-11 15:00:00+00:00,0.605555556,0.373148148,10.98169846,-10.60855031
2025-05-11 16:00:00+00:00,34.13055556,11.5787037,11.1255642,0.453139508
2025-05-11 17:00:00+00:00,46.39722222,27.04444444,11.09026327,15.95418117
2025-05-11 18:00:00+00:00,36.575,39.03425926,11.78817994,27.24607932
2025-05-11 19:00:00+00:00,26.40947075,36.46056432,12.661144,23.79942033
2025-05-11 20:00:00+00:00,40.26944444,34.41797173,13.86866714,20.54930459
2025-05-11 21:00:00+00:00,44.79166667,37.15686062,15.02966251,22.12719811
2025-05-11 22:00:00+00:00,16.61944444,33.89351852,14.69424585,19.19927267
2025-05-11 23:00:00+00:00,10.80277778,24.0712963,14.94287598,9.128420316
2025-05-12 00:00:00+00:00,18.61111111,15.34444444,15.57377876,-0.229334313
2025-05-12 01:00:00+00:00,17.01671309,15.47686733,15.61371125,-0.136843921
2025-05-12 02:00:00+00:00,20.48333333,18.70371918,15.15097977,3.552739412
2025-05-12 03:00:00+00:00,30.16666667,22.55557103,15.1567668,7.398804227
2025-05-12 04:00:00+00:00,5.052777778,18.56759259,15.08836403,3.479228567
2025-05-12 05:00:00+00:00,1.216666667,12.14537037,15.13789784,-2.992527468
2025-05-12 06:00:00+00:00,0,2.089814815,15.08882376,-12.99900895
2025-05-12 07:00:00+00:00,1.238888889,0.818518519,15.14044413,-14.32192562
2025-05-12 08:00:00+00:00,0,0.412962963,15.05861543,-14.64565247
2025-05-12 09:00:00+00:00,2.630555556,1.289814815,15.16255062,-13.8727358
2025-05-12 10:00:00+00:00,0,0.876851852,15.08037469,-14.20352284
2025-05-12 11:00:00+00:00,0.341666667,0.990740741,14.74518951,-13.75444876
2025-05-12 12:00:00+00:00,0,0.113888889,14.74472525,-14.63083636
2025-05-12 13:00:00+00:00,0,0.113888889,14.72331322,-14.60942433
2025-05-12 14:00:00+00:00,1.427777778,0.475925926,14.78280396,-14.30687803
2025-05-12 15:00:00+00:00,0.036211699,0.487996492,14.7590813,-14.2710848
2025-05-12 16:00:00+00:00,17.38888889,6.284292789,14.06151185,-7.777219063
2025-05-12 17:00:00+00:00,20.85555556,12.76021871,12.99727574,-0.237057026
2025-05-12 18:00:00+00:00,19.5,19.24814815,12.28581741,6.962330741
2025-05-12 19:00:00+00:00,4.547222222,14.96759259,11.37489038,3.592702208
2025-05-12 20:00:00+00:00,26.28055556,16.77592593,10.79202001,5.983905911
2025-05-12 21:00:00+00:00,18.88333333,16.57037037,9.712506126,6.857864245
2025-05-12 22:00:00+00:00,15.15598886,20.10662592,9.651528809,10.45509711
2025-05-12 23:00:00+00:00,2.172222222,12.0705148,9.291922328,2.778592477
2025-05-13 00:00:00+00:00,6.280555556,7.869588879,8.77814918,-0.908560301
2025-05-13 01:00:00+00:00,23.46111111,10.63796296,9.046665764,1.591297199
2025-05-13 02:00:00+00:00,27.37222222,19.03796296,9.333702801,9.704260162
2025-05-13 03:00:00+00:00,13.375,21.40277778,8.634050023,12.76872775
2025-05-13 04:00:00+00:00,20.00277778,20.25,9.25696669,10.99303331
2025-05-13 05:00:00+00:00,0,11.12592593,9.206272245,1.91965368
2025-05-13 06:00:00+00:00,0.75,6.917592593,9.237522245,-2.319929653
2025-05-13 07:00:00+00:00,0.439739414,0.396579805,9.204224351,-8.807644546
2025-05-13 08:00:00+00:00,17.00296736,6.064235591,9.912681324,-3.848445733
2025-05-13 09:00:00+00:00,1.6,6.347568924,9.869741509,-3.522172585
2025-05-13 10:00:00+00:00,0,6.20098912,9.869741509,-3.668752389
2025-05-13 11:00:00+00:00,1.144444444,0.914814815,9.903190583,-8.988375768
2025-05-13 12:00:00+00:00,1.103064067,0.749169504,9.949151586,-9.199982082
2025-05-13 13:00:00+00:00,0.055555556,0.767688022,9.951466401,-9.183778379
2025-05-13 14:00:00+00:00,0.011111111,0.389910245,9.892438623,-9.502528379
2025-05-13 15:00:00+00:00,0.616666667,0.227777778,9.916624247,-9.688846469
2025-05-13 16:00:00+00:00,10.33333333,3.653703704,9.622642765,-5.968939061
2025-05-13 17:00:00+00:00,15.72222222,8.890740741,9.408753876,-0.518013136
2025-05-13 18:00:00+00:00,11.78611111,12.61388889,9.087341839,3.52654705
2025-05-13 19:00:00+00:00,56.67241379,28.06024904,11.25922482,16.80102422
