Time,OG Pir,Detrended PIR,3hr Avg,24hr Avg
2025-04-26 23:00:00+00:00,11.328690807799443,-19.931555909271783,-15.838164139069422,-42.29014716069033
2025-04-27 00:00:00+00:00,20.766666666666666,-5.755555555555556,-13.901391652296937,-42.493950070743246
2025-04-27 01:00:00+00:00,2.852777777777778,-19.693253968253963,-15.12678847769376,-42.5975968942978
2025-04-27 02:00:00+00:00,16.408333333333335,-23.357142857142858,-16.268650793650785,-43.270959989535896
2025-04-27 03:00:00+00:00,13.691666666666666,-7.723015873015871,-16.92447089947089,-44.21353604773696
2025-04-27 04:00:00+00:00,26.258333333333333,-53.98095238095238,-28.353703703703697,-43.74784491017081
2025-04-27 05:00:00+00:00,0.06406685236768803,-72.74174293672901,-44.815237063565746,-43.71056303518003
2025-04-27 06:00:00+00:00,0.2833333333333333,-71.20357142857142,-65.97542224875093,-43.67509676533876
2025-04-27 07:00:00+00:00,11.991666666666667,-64.30833333333334,-69.41788256621125,-43.4185326118996
2025-04-27 08:00:00+00:00,2.2,-71.52222222222221,-69.01137566137565,-43.73738034443118
2025-04-27 09:00:00+00:00,10.469444444444445,-61.8484126984127,-65.8929894179894,-43.198888280939116
2025-04-27 10:00:00+00:00,4.833333333333333,-66.89047619047619,-66.75370370370369,-43.43511513279097
2025-04-27 11:00:00+00:00,0.013888888888888888,-70.12896825396825,-66.28928571428571,-43.38050203755287
2025-04-27 12:00:00+00:00,0.013927576601671309,-71.04496617588539,-69.35480354010994,-43.52329824726238
2025-04-27 13:00:00+00:00,4.9,-67.20753968253968,-69.46049137079775,-43.368172585886725
2025-04-27 14:00:00+00:00,0.03888888888888889,-71.54841269841269,-69.9336395189459,-43.42374467583381
2025-04-27 15:00:00+00:00,12.858333333333333,-60.80317460317461,-66.51970899470898,-42.84976897908653
2025-04-27 16:00:00+00:00,1.9333333333333333,-23.644444444444442,-51.99867724867724,-43.54938868808123
2025-04-27 17:00:00+00:00,18.752777777777776,-24.992460317460317,-36.48002645502645,-43.49889265633521
2025-04-27 18:00:00+00:00,28.65277777777778,-0.5071428571428562,-16.381349206349196,-42.43488802670558
2025-04-27 19:00:00+00:00,13.699164345403899,-23.922403501790683,-16.47400222546461,-42.05004108266643
2025-04-27 20:00:00+00:00,21.8,-20.020634920634915,-14.816727093189476,-41.68163830488865
2025-04-27 21:00:00+00:00,21.944444444444443,-10.699603174603176,-18.21421386567625,-41.64554372816907
