Time,PIR1,PIR2,PIR3,PIR4,PIR5,PIR6,LDR
2025-05-02 04:00:00+00:00,6.711111111111111,10.811111111111112,29.544444444444444,17.794444444444444,5.075,0.027777777777777776,474.18333333333334
2025-05-02 05:00:00+00:00,12.733333333333333,3.8194444444444446,0.0,0.0,0.0,0.9611111111111111,477.73333333333335
2025-05-02 06:00:00+00:00,0.0,0.019498607242339833,1.2785515320334262,0.0,13.612813370473537,0.05013927576601671,477.1281337047354
2025-05-02 07:00:00+00:00,3.388888888888889,8.330555555555556,2.8555555555555556,0.11388888888888889,0.030555555555555555,0.0,475.9111111111111
2025-05-02 08:00:00+00:00,0.7972222222222223,3.672222222222222,3.077777777777778,10.502777777777778,0.0,3.1555555555555554,474.73055555555555
2025-05-02 09:00:00+00:00,0.0,0.027777777777777776,0.675,0.0,3.911111111111111,0.0,473.68611111111113
2025-05-02 10:00:00+00:00,6.413888888888889,0.5972222222222222,2.5388888888888888,1.8805555555555555,0.0,3.75,472.6277777777778
2025-05-02 11:00:00+00:00,0.0,0.22777777777777777,2.1222222222222222,0.11944444444444445,0.5083333333333333,0.0,471.89166666666665
2025-05-02 12:00:00+00:00,0.21388888888888888,0.36666666666666664,0.03888888888888889,6.569444444444445,4.0,0.0,471.09166666666664
2025-05-02 13:00:00+00:00,0.479108635097493,0.7799442896935933,6.885793871866295,0.12534818941504178,0.0,1.7827298050139275,470.79944289693594
2025-05-02 14:00:00+00:00,0.9694444444444444,0.022222222222222223,0.04722222222222222,8.330555555555556,1.5055555555555555,0.0,470.0527777777778
2025-05-02 15:00:00+00:00,0.6527777777777778,0.7972222222222223,3.275,2.9055555555555554,1.0833333333333333,0.8444444444444444,469.61944444444447
2025-05-02 16:00:00+00:00,31.741666666666667,48.513888888888886,51.96388888888889,68.775,68.92777777777778,65.36111111111111,5.225
2025-05-02 17:00:00+00:00,42.952777777777776,51.138888888888886,60.833333333333336,69.32222222222222,70.5111111111111,73.15277777777777,0.0
2025-05-02 18:00:00+00:00,14.411111111111111,42.13611111111111,56.46111111111111,66.64166666666667,71.68888888888888,68.95833333333333,0.0
2025-05-02 19:00:00+00:00,2.286111111111111,34.40833333333333,57.07222222222222,65.45833333333333,66.67222222222222,72.74444444444444,0.0
2025-05-02 20:00:00+00:00,31.47632311977716,6.133704735376044,52.116991643454035,62.99721448467967,68.95543175487465,66.75208913649026,0.0
2025-05-02 21:00:00+00:00,6.863888888888889,26.1,41.28611111111111,60.96944444444444,72.38333333333334,63.83611111111111,0.0
2025-05-02 22:00:00+00:00,20.469444444444445,25.825,15.647222222222222,21.38888888888889,58.45,63.36944444444445,0.0
2025-05-02 23:00:00+00:00,3.908333333333333,28.480555555555554,49.46111111111111,52.2,67.13888888888889,64.31944444444444,0.0
2025-05-03 00:00:00+00:00,6.811111111111111,13.511111111111111,64.48055555555555,58.608333333333334,50.225,49.891666666666666,0.0
2025-05-03 01:00:00+00:00,18.288888888888888,23.158333333333335,62.083333333333336,36.43333333333333,33.083333333333336,17.913888888888888,0.0
2025-05-03 02:00:00+00:00,5.347222222222222,33.65277777777778,46.19722222222222,0.0,4.686111111111111,1.5833333333333333,0.0
2025-05-03 03:00:00+00:00,12.94150417827298,34.844011142061284,43.06406685236769,1.7799442896935933,0.011142061281337047,27.60724233983287,0.0
2025-05-03 04:00:00+00:00,12.61111111111111,5.777777777777778,13.466666666666667,24.29722222222222,6.2027777777777775,0.6666666666666666,473.2083333333333
2025-05-03 05:00:00+00:00,0.08888888888888889,0.49722222222222223,5.091666666666667,0.0,0.0,0.0,477.1972222222222
2025-05-03 06:00:00+00:00,2.188888888888889,4.166666666666667,0.03611111111111111,0.0,11.019444444444444,0.008333333333333333,476.53333333333336
2025-05-03 07:00:00+00:00,3.466666666666667,0.55,12.902777777777779,9.997222222222222,4.583333333333333,0.4,475.05555555555554
2025-05-03 08:00:00+00:00,0.1,0.022222222222222223,0.044444444444444446,0.0,0.0,0.0,473.99444444444447
2025-05-03 09:00:00+00:00,1.5527777777777778,2.911111111111111,2.1222222222222222,0.0,1.05,0.0,473.1972222222222
2025-05-03 10:00:00+00:00,0.016713091922005572,3.448467966573816,0.0,3.9582172701949863,0.0,3.3927576601671308,473.016713091922
2025-05-03 11:00:00+00:00,0.23333333333333334,0.075,4.225,0.0,0.825,1.2722222222222221,472.15277777777777
2025-05-03 12:00:00+00:00,0.13055555555555556,0.022222222222222223,0.016666666666666666,0.0,0.2361111111111111,0.0,471.0083333333333
2025-05-03 13:00:00+00:00,0.4166666666666667,2.7805555555555554,1.85,7.169444444444444,2.388888888888889,1.6111111111111112,470.7111111111111
2025-05-03 14:00:00+00:00,0.13333333333333333,0.4666666666666667,6.038888888888889,0.016666666666666666,2.4694444444444446,1.2222222222222223,469.7388888888889
2025-05-03 15:00:00+00:00,0.36944444444444446,1.961111111111111,2.7333333333333334,6.997222222222222,0.8972222222222223,0.48055555555555557,469.15555555555557
2025-05-03 16:00:00+00:00,29.127777777777776,48.394444444444446,30.88888888888889,72.9,65.18888888888888,61.28888888888889,3.908333333333333
2025-05-03 17:00:00+00:00,46.401114206128135,59.211699164345404,65.08356545961003,73.025069637883,71.03342618384401,73.32869080779945,0.0
2025-05-03 18:00:00+00:00,30.369444444444444,59.71111111111111,61.67777777777778,67.37777777777778,70.43611111111112,69.625,0.0
2025-05-03 19:00:00+00:00,18.733333333333334,53.45,62.98888888888889,66.42222222222222,66.60277777777777,67.7611111111111,0.0
2025-05-03 20:00:00+00:00,1.8388888888888888,35.81944444444444,57.763888888888886,67.18888888888888,67.68055555555556,72.39166666666667,0.0
2025-05-03 21:00:00+00:00,11.883333333333333,0.19444444444444445,51.13055555555555,54.25555555555555,68.50555555555556,67.25833333333334,0.0
2025-05-03 22:00:00+00:00,23.461111111111112,29.92222222222222,41.21388888888889,55.57222222222222,66.21111111111111,63.55,0.0
2025-05-03 23:00:00+00:00,0.28055555555555556,2.1944444444444446,4.622222222222222,59.11944444444445,64.67222222222222,45.38333333333333,0.0
2025-05-04 00:00:00+00:00,2.905292479108635,17.526462395543174,0.807799442896936,4.158774373259053,62.51532033426184,65.12813370473538,0.0
2025-05-04 01:00:00+00:00,16.219444444444445,14.372222222222222,40.647222222222226,59.62777777777778,45.03611111111111,40.65,0.0
2025-05-04 02:00:00+00:00,3.4916666666666667,44.83611111111111,40.09722222222222,38.0,20.480555555555554,21.636111111111113,0.0
2025-05-04 03:00:00+00:00,22.391666666666666,37.297222222222224,42.955555555555556,17.433333333333334,5.386111111111111,0.008333333333333333,0.0
2025-05-04 04:00:00+00:00,17.961111111111112,11.472222222222221,10.697222222222223,0.0,0.022222222222222223,0.0,471.96666666666664
2025-05-04 05:00:00+00:00,0.4083333333333333,10.197222222222223,0.6027777777777777,0.0,0.0,0.0,475.7388888888889
2025-05-04 06:00:00+00:00,0.03899721448467967,0.0,8.445682451253482,6.462395543175488,7.805013927576602,3.3871866295264623,475.02785515320335
2025-05-04 07:00:00+00:00,0.5361111111111111,0.0,0.0,0.0,0.0,0.0,474.60555555555555
2025-05-04 08:00:00+00:00,7.736111111111111,4.441666666666666,10.927777777777777,14.397222222222222,0.016666666666666666,0.375,474.01666666666665
2025-05-04 09:00:00+00:00,0.0,4.794444444444444,0.0,0.011111111111111112,8.130555555555556,8.994444444444444,473.2888888888889
2025-05-04 10:00:00+00:00,12.106741573033707,8.106741573033707,10.042134831460674,8.547752808988765,4.393258426966292,0.09831460674157304,473.6657303370786
2025-05-04 11:00:00+00:00,0.4777777777777778,0.0,0.030555555555555555,0.0,0.0,0.016666666666666666,472.1777777777778
2025-05-04 12:00:00+00:00,0.0,1.4972222222222222,4.9222222222222225,1.4083333333333334,5.530555555555556,0.0,471.73055555555555
2025-05-04 13:00:00+00:00,0.06406685236768803,0.0,1.935933147632312,4.052924791086351,0.008356545961002786,3.128133704735376,471.1114206128134
2025-05-04 14:00:00+00:00,0.7,2.3777777777777778,0.16666666666666666,2.1555555555555554,0.38055555555555554,0.0,470.72777777777776
2025-05-04 15:00:00+00:00,1.086111111111111,1.3111111111111111,4.769444444444445,4.95,2.466666666666667,1.9527777777777777,470.4222222222222
2025-05-04 16:00:00+00:00,20.336111111111112,43.15555555555556,39.94722222222222,62.96388888888889,58.71111111111111,70.1361111111111,5.222222222222222
2025-05-04 17:00:00+00:00,9.45,50.702777777777776,55.56666666666667,69.375,67.54722222222222,66.08055555555555,0.008333333333333333
2025-05-04 18:00:00+00:00,34.08611111111111,56.852777777777774,68.79722222222222,69.82777777777778,72.30277777777778,67.6361111111111,0.0
2025-05-04 19:00:00+00:00,20.344444444444445,26.272222222222222,63.86944444444445,63.65277777777778,55.044444444444444,67.575,0.0
2025-05-04 20:00:00+00:00,1.8,28.48611111111111,60.78333333333333,56.61666666666667,57.875,71.29444444444445,0.0
2025-05-04 21:00:00+00:00,5.766016713091922,43.362116991643454,59.93593314763231,73.26740947075209,42.459610027855156,66.59610027855153,0.0
2025-05-04 22:00:00+00:00,3.6166666666666667,2.7694444444444444,54.44166666666667,66.18611111111112,35.75277777777778,71.98611111111111,0.0
2025-05-04 23:00:00+00:00,1.0972222222222223,9.341666666666667,11.266666666666667,57.480555555555554,59.269444444444446,70.71944444444445,0.0
2025-05-05 00:00:00+00:00,10.325,16.680555555555557,34.894444444444446,46.602777777777774,49.51111111111111,73.04444444444445,0.0
2025-05-05 01:00:00+00:00,25.919444444444444,14.866666666666667,8.161111111111111,45.06666666666667,39.21666666666667,60.266666666666666,0.0
2025-05-05 02:00:00+00:00,10.352777777777778,37.65277777777778,32.06666666666667,21.005555555555556,13.26388888888889,42.81944444444444,0.0
2025-05-05 03:00:00+00:00,8.041782729805014,35.231197771587745,20.044568245125348,6.844011142061281,0.0,2.8997214484679668,0.0
2025-05-05 04:00:00+00:00,13.275,11.963888888888889,0.09722222222222222,0.0,13.055555555555555,0.0,471.0444444444444
2025-05-05 05:00:00+00:00,0.05,0.22777777777777777,12.555555555555555,0.0,2.513888888888889,0.0,475.7638888888889
2025-05-05 06:00:00+00:00,11.314447592067989,8.544444444444444,1.5194444444444444,3.8055555555555554,0.5361111111111111,0.6333333333333333,475.2138888888889
2025-05-05 07:00:00+00:00,22.885057471264368,25.394658753709198,37.023809523809526,38.76401179941003,42.919402985074626,19.990909090909092,488.81944444444446
2025-05-05 08:00:00+00:00,2.05,2.6416666666666666,0.011111111111111112,0.9972222222222222,2.561111111111111,0.11666666666666667,473.31944444444446
2025-05-05 09:00:00+00:00,0.008333333333333333,3.922222222222222,4.025,3.9166666666666665,1.113888888888889,0.025,472.63055555555553
2025-05-05 10:00:00+00:00,0.5515320334261838,0.0,1.1197771587743732,0.0,0.0,0.0,472.18941504178275
2025-05-05 11:00:00+00:00,0.05277777777777778,1.5416666666666667,6.969444444444444,8.377777777777778,0.0,4.625,471.74444444444447
2025-05-05 12:00:00+00:00,1.6305555555555555,0.0,0.14444444444444443,0.0,8.705555555555556,0.0,470.9138888888889
2025-05-05 13:00:00+00:00,0.9833333333333333,2.1666666666666665,3.075,0.016666666666666666,0.0,0.0,470.69444444444446
2025-05-05 14:00:00+00:00,3.363888888888889,0.9194444444444444,0.7388888888888889,3.0555555555555554,0.4083333333333333,0.0,470.06944444444446
2025-05-05 15:00:00+00:00,0.03611111111111111,0.8805555555555555,1.4944444444444445,1.1277777777777778,1.261111111111111,0.8472222222222222,469.725
2025-05-05 16:00:00+00:00,10.344444444444445,30.70277777777778,35.78888888888889,62.94166666666667,55.81944444444444,63.06111111111111,5.216666666666667
2025-05-05 17:00:00+00:00,11.242339832869082,20.364902506963787,56.36490250696379,64.27576601671309,71.91922005571031,61.67130919220056,0.0
2025-05-05 18:00:00+00:00,18.961111111111112,21.03611111111111,58.00277777777778,63.18611111111111,73.45,65.65555555555555,0.0
2025-05-05 19:00:00+00:00,33.794444444444444,50.94444444444444,65.83611111111111,63.769444444444446,60.669444444444444,52.80833333333333,0.0
2025-05-05 20:00:00+00:00,10.341666666666667,51.62777777777778,52.75555555555555,56.422222222222224,63.775,53.34166666666667,0.0
2025-05-05 21:00:00+00:00,10.897222222222222,28.102777777777778,45.80833333333333,18.530555555555555,59.50277777777778,27.941666666666666,0.0
2025-05-05 22:00:00+00:00,0.7833333333333333,0.03888888888888889,12.725,27.90277777777778,42.81111111111111,0.7722222222222223,0.0
2025-05-05 23:00:00+00:00,14.197222222222223,16.841666666666665,6.95,41.830555555555556,12.0,43.922222222222224,0.0
2025-05-06 00:00:00+00:00,0.7910863509749304,5.908077994428969,24.434540389972145,42.09470752089136,62.6991643454039,45.713091922005574,0.0
2025-05-06 01:00:00+00:00,3.011111111111111,9.030555555555555,10.422222222222222,4.911111111111111,43.03611111111111,45.111111111111114,0.0
2025-05-06 02:00:00+00:00,19.488888888888887,35.31111111111111,15.297222222222222,18.46388888888889,31.54722222222222,37.43333333333333,0.0
2025-05-06 03:00:00+00:00,15.691666666666666,36.763888888888886,1.8805555555555555,31.45,6.230555555555555,9.794444444444444,0.0
2025-05-06 04:00:00+00:00,9.547222222222222,8.13888888888889,15.994444444444444,8.444444444444445,0.07777777777777778,0.675,471.9916666666667
2025-05-06 05:00:00+00:00,2.6777777777777776,2.5555555555555554,2.6305555555555555,0.0,1.6555555555555554,0.0,475.5444444444444
2025-05-06 06:00:00+00:00,1.8972222222222221,9.572222222222223,0.65,0.48333333333333334,10.866666666666667,0.011111111111111112,474.2138888888889
2025-05-06 07:00:00+00:00,0.39275766016713093,0.0,0.47075208913649025,0.0,0.42896935933147634,0.0,473.53481894150417
2025-05-06 08:00:00+00:00,1.2055555555555555,1.836111111111111,2.0722222222222224,9.602777777777778,0.005555555555555556,0.48055555555555557,472.7583333333333
2025-05-06 09:00:00+00:00,0.019444444444444445,0.0,0.0,0.0,9.977777777777778,0.0,471.9138888888889
2025-05-06 10:00:00+00:00,0.08611111111111111,0.9944444444444445,1.3666666666666667,7.055555555555555,0.2916666666666667,4.0472222222222225,470.3333333333333
2025-05-06 11:00:00+00:00,3.2944444444444443,0.24444444444444444,0.5777777777777777,0.0,0.0,8.772222222222222,470.2027777777778
2025-05-06 12:00:00+00:00,0.2111111111111111,0.0,6.8805555555555555,2.975,6.372222222222222,0.0,471.0805555555556
2025-05-06 13:00:00+00:00,0.05,6.913888888888889,0.28888888888888886,1.363888888888889,0.14444444444444443,0.0,470.5138888888889
2025-05-06 14:00:00+00:00,2.7910863509749304,2.0362116991643453,0.9665738161559888,0.30362116991643456,0.0,1.5041782729805013,470.0724233983287
2025-05-06 15:00:00+00:00,0.0,0.625,2.852777777777778,2.286111111111111,0.5361111111111111,1.4083333333333334,469.65
2025-05-06 16:00:00+00:00,19.969444444444445,29.988888888888887,41.9,69.18055555555556,65.23333333333333,62.28055555555556,5.213888888888889
2025-05-06 17:00:00+00:00,27.233333333333334,54.2,63.59722222222222,62.513888888888886,70.03055555555555,67.52222222222223,0.0
2025-05-06 18:00:00+00:00,7.791666666666667,44.02777777777778,54.21111111111111,61.99444444444445,62.919444444444444,69.76944444444445,0.0
2025-05-06 19:00:00+00:00,0.6861111111111111,37.975,53.75833333333333,49.44444444444444,66.51944444444445,62.44444444444444,0.0
2025-05-06 20:00:00+00:00,17.355555555555554,12.647222222222222,33.15833333333333,36.99166666666667,63.18333333333333,59.61944444444445,0.0
