WOHT_WT_Female_LPS_A_TIMESTAMP,WOHT_WT_Female_LPS_A_AVG,WOHT_WT_Male_B_AVG,WOHT_WT_Female_LPS_B_AVG,WOHT_Hom_Male_A_AVG,WOHT_Hom_Male_B_AVG,WOHT_Hom_Female_LPS_B_AVG,WOHT_Hom_Female_LPS_A_AVG,WOHT_WT_Male_A_AVG
2026-03-30 05:29:00.002000+01:00,0.0,0.0182748538011695,0.0181950509461426,0.0,0.0727802037845705,0.3639010189228529,0.7066276803118908,0.1940805434255215
2026-03-30 05:30:00.095000+01:00,0.4912663755458515,0.0,0.0365497076023391,0.0,0.0,0.5822416302765647,0.254730713245997,0.1334303736050461
2026-03-30 05:31:00.133000+01:00,0.2741228070175438,0.0,1.1826783114992725,0.0,0.1273653566229985,0.9259259259259256,0.994662785055798,0.621345029239766
2026-03-30 05:32:00.045000+01:00,0.3820960698689956,0.0,1.2190684133915577,0.2547307132459971,0.0548245614035087,0.7309941520467835,0.9461426491994178,1.1644832605531297
2026-03-30 05:33:00.038000+01:00,0.0,0.0363901018922852,0.673216885007278,1.2190684133915577,0.4912663755458515,0.6671518680252304,1.4741715399610136,1.4070839398350314
2026-03-30 05:34:00.010000+01:00,0.0545851528384279,0.0,0.4934210526315789,1.401018922852984,1.0007278020378456,1.1644832605531292,1.4192139737991267,1.120857699805068
2026-03-30 05:35:00.057000+01:00,0.0,0.0,1.6739446870451236,1.0007278020378456,0.0363901018922852,0.3654970760233917,1.5229044834307992,0.2062105773896166
2026-03-30 05:36:00.113000+01:00,0.0,0.0182748538011695,0.8369723435225619,0.3837719298245614,0.4751461988304093,0.4124211547792333,2.171276079573023,0.4385964912280701
2026-03-30 05:37:00.022000+01:00,0.0,0.0,1.2609649122807016,0.8369723435225619,0.4730713245997089,1.059941520467836,1.3949539058709364,1.140223192624939
2026-03-30 05:38:00.013000+01:00,0.0,0.0,1.5647743813682675,0.0,0.0,1.491994177583697,0.3654970760233917,1.4070839398350314
2026-03-30 05:39:00.108000+01:00,0.0,0.0,2.0560407569141197,0.2183406113537117,0.0365497076023391,1.7224648229015045,0.1576904415332362,0.9502923976608184
2026-03-30 05:40:00.020000+01:00,0.0,0.0,1.4556040756914117,0.0,0.0,2.261825719076926,0.2183406113537117,0.5215914604560893
2026-03-30 05:41:00.081000+01:00,0.0,0.0365497076023391,0.1273653566229985,0.0,0.0909752547307132,1.2509895554023345,1.103833090732654,1.2183235867446391
2026-03-30 05:42:00.146000+01:00,0.0181950509461426,0.0,0.2375730994152046,0.4002911208151383,0.4934210526315789,1.7831149927219796,0.219298245614035,0.8854924793789422
2026-03-30 05:43:00.058000+01:00,0.0182748538011695,0.0548245614035087,1.2736535662299855,0.4020467836257309,0.1819505094614264,1.76215344280157,0.0970402717127607,0.849102377486657
2026-03-30 05:44:00.060000+01:00,0.0181950509461426,0.0,1.3523391812865495,0.2365356622998544,0.8005822416302766,0.4730713245997088,0.0243132698315414,0.0
2026-03-30 05:45:00.193000+01:00,0.0182748538011695,0.0,0.4548762736535662,0.4002911208151383,0.0181950509461426,0.8130846889178308,0.0,0.0849102377486656
2026-03-30 05:46:00.045000+01:00,0.0363901018922852,0.0,0.2911208151382824,0.3289473684210526,0.310672514619883,1.0962252185534187,0.0,0.4375324531610443
2026-03-30 05:47:00.066000+01:00,0.0363901018922852,0.0,0.0,0.1637554585152838,0.0545851528384279,0.7763221737020863,0.0609161793372319,0.3881610868510431
2026-03-30 05:48:00.163000+01:00,0.0,0.0182748538011695,0.0,1.2061403508771928,0.0182748538011695,1.2736535662299853,0.4488112566715187,0.341130604288499
2026-03-30 05:49:00.009000+01:00,0.0,0.0,0.0,0.0,0.0,0.7295577006562987,0.1096491228070175,0.497331392527899
2026-03-30 05:50:00.049000+01:00,0.0,0.0,0.0181950509461426,0.0181950509461426,0.0,1.0805838589681382,0.5702712020225236,0.4488112566715187
2026-03-30 05:51:00.207000+01:00,0.0,0.0182748538011695,0.0181950509461426,0.0,0.0,0.9946627850557982,1.21300339640951,0.3533138401559454
2026-03-30 05:52:00.057000+01:00,0.0,0.0727802037845705,0.0363901018922852,0.0,0.0,1.4192139737991267,2.0742358078602616,0.6307617661329453
2026-03-30 05:53:00.103000+01:00,0.0,0.1459594218442758,0.4934210526315789,0.0,0.0,1.0112085769980508,0.4142300194931773,1.4376218323586745
2026-03-30 05:54:00.024000+01:00,0.0363901018922852,2.1652110625909753,0.4912663755458515,0.0,0.0,1.7709849587578848,0.5943716642406599,1.128093158660844
2026-03-30 05:55:00.058000+01:00,0.0363901018922852,0.5276564774381367,0.7096069868995634,0.0,0.0,0.7281212492658137,0.7278020378457059,0.4507797270955165
2026-03-30 05:56:00.110000+01:00,0.0182748538011695,0.1279239766081871,0.0730994152046783,0.0,0.0,0.7185449066625808,0.61863173216885,0.5701647982158209
2026-03-30 05:57:00.016000+01:00,0.0,0.2365356622998544,1.2190684133915577,0.0,0.0365497076023391,0.4609412906356137,0.1941337453288728,0.606501698204755
2026-03-30 05:58:00.128000+01:00,0.0545851528384279,0.1819505094614264,1.8922852983988352,0.0,0.0363901018922852,1.0189228529839884,0.1096491228070175,0.606501698204755
2026-03-30 05:59:00.111000+01:00,0.0363901018922852,0.0182748538011695,2.646502081258459,0.0,0.0548245614035087,0.2789907811741873,0.5600032346757237,0.6065016982047549
2026-03-30 06:00:00.146000+01:00,0.0545851528384279,0.0,2.0042487040016344,0.0,0.0,2.3961073231355923,0.3517709849587578,0.5482456140350876
2026-03-30 06:01:00.225000+01:00,0.0,0.0,2.2925764192139737,0.0,0.0,1.0563769929432991,0.5951696927909292,0.3881610868510431
2026-03-30 06:02:00.058000+01:00,0.0181950509461426,0.0,2.3183527413876757,0.0182748538011695,0.0,0.7066276803118906,0.5969785575048732,0.0485201358563803
2026-03-30 06:03:00.146000+01:00,0.0,0.0,1.1644832605531297,0.0,0.0181950509461426,0.5701115963124698,1.0674429888403687,0.0849102377486657
2026-03-30 06:04:00.007000+01:00,0.0363901018922852,0.0545851528384279,0.2558479532163742,0.0,0.0,1.7831149927219796,1.461988304093567,0.3289473684210526
2026-03-30 06:05:00.070000+01:00,0.0,0.0,2.367591102939299,0.0,0.0730994152046783,1.9005847953216373,0.7763221737020864,0.4124211547792333
2026-03-30 06:06:00.181000+01:00,0.0,0.0,2.1010495671493143,0.0,0.363901018922853,1.346433770014556,1.6389378346399723,0.3533138401559454
2026-03-30 06:07:00.085000+01:00,0.0363901018922852,0.0363901018922852,2.201601164483261,0.0181950509461426,0.1819505094614264,1.461722294576811,1.1538428798828708,0.0849102377486657
2026-03-30 06:08:00.123000+01:00,0.0,0.0181950509461426,2.2798877652646903,0.0181950509461426,0.0,1.1038862926360051,0.921935783174579,0.0
2026-03-30 06:09:00.219000+01:00,0.0181950509461426,0.0365497076023391,0.1455604075691412,0.0,0.309315866084425,1.510721247563353,1.0952675842930957,0.0
2026-03-30 06:10:00.030000+01:00,0.0913742690058479,0.0363901018922852,0.3639010189228529,0.2183406113537117,0.0181950509461426,1.2979136341581756,1.4616158907701078,0.0
2026-03-30 06:11:00.057000+01:00,0.0909752547307132,0.0548245614035087,0.8369723435225619,1.4802631578947365,0.0,2.1227559437166423,1.6398954689002954,0.1091703056768559
2026-03-30 06:12:00.115000+01:00,0.0363901018922852,0.2547307132459971,1.279239766081871,0.0909752547307132,0.0,1.1574074074074072,1.6672412472228606,0.0242600679281901
2026-03-30 06:13:00.021000+01:00,0.0,0.4203216374269005,1.9468704512372632,0.3824152812891034,0.0,0.7906866876069358,1.6014304927773095,0.3533138401559454
2026-03-30 06:14:00.212000+01:00,0.0,0.8915574963609898,1.655749636098981,0.6368267831149926,0.0,0.61863173216885,0.8248423095584668,0.3286813589042961
2026-03-30 06:15:00.050000+01:00,0.0,0.2911208151382823,0.1637554585152838,0.0545851528384279,0.0,0.6087893800488606,0.2070618078432373,0.8491023774866568
2026-03-30 06:16:00.154000+01:00,0.1091703056768558,0.3289473684210526,0.7127192982456139,0.6368267831149926,0.0,1.9165453663270255,0.1091703056768558,0.328308945580837
2026-03-30 06:17:00.179000+01:00,0.0,0.8915574963609898,0.7858187134502923,0.5665204678362573,0.0,2.947598253275109,0.2062105773896166,0.970402717127608
2026-03-30 06:18:00.045000+01:00,0.0,1.7543859649122808,0.309315866084425,0.2729257641921397,0.0,0.6801863343462976,0.3897039420482306,0.4973313925278991
2026-03-30 06:19:00.157000+01:00,0.0182748538011695,0.0363901018922852,0.4912663755458515,0.1819505094614264,0.0181950509461426,1.1040458983460593,1.2979136341581756,0.0974658869395711
2026-03-30 06:20:00.022000+01:00,0.0181950509461426,0.2558479532163742,1.6264619883040932,0.1096491228070175,0.0,1.7709849587578843,1.6254245511887433,0.0487329434697855
2026-03-30 06:21:00.100000+01:00,0.0,0.2365356622998544,1.0917030567685588,0.0545851528384279,0.0,1.1086744639376216,0.5726120857699805,0.0242600679281901
2026-03-30 06:22:00.193000+01:00,0.0,0.0363901018922852,1.2736535662299855,0.0909752547307132,0.0,1.0694114592643666,1.346433770014556,0.0365497076023391
2026-03-30 06:23:00.046000+01:00,0.0181950509461426,0.0548245614035087,0.4017275722056231,0.0363901018922852,0.0,0.6550218340611355,1.9615009746588692,0.4252960153902466
2026-03-30 06:24:00.144000+01:00,0.0,0.7641921397379912,0.5276564774381368,0.0,1.1462882096069869,1.322173702086366,1.0795730228044638,0.6574691216152949
2026-03-30 06:25:00.037000+01:00,0.0182748538011695,1.9170241834571873,1.33406432748538,0.0,1.9188596491228067,0.4751461988304092,0.7786630574495432,1.0917562586719105
2026-03-30 06:26:00.040000+01:00,0.0,1.2383009014530502,2.3835516739446874,0.0,1.2736535662299853,0.621345029239766,0.425562024907003,0.2922380551086596
2026-03-30 06:27:00.026000+01:00,0.0,0.4385964912280701,1.2372634643377,0.0,0.6914119359534207,0.4488112566715187,0.6558198626114048,0.7399320718098011
2026-03-30 06:28:00.161000+01:00,0.0,0.8551673944687044,0.2010233918128654,0.0545851528384279,1.2244152046783623,0.1827485380116958,0.8879397669331017,0.6562454778382152
2026-03-30 06:29:00.040000+01:00,0.0,0.0182748538011695,1.7831149927219796,0.0,1.0553129548762736,1.115963124696749,0.2186066208704682,0.3654970760233917
2026-03-30 06:30:00.057000+01:00,0.0181950509461426,0.6368267831149926,0.9825327510917028,0.0,1.5350877192982455,1.8321139457085216,0.4124211547792333,0.0
2026-03-30 06:31:00.117000+01:00,0.0181950509461426,0.5822416302765647,0.5847953216374269,0.0,2.0014556040756917,2.316836487142164,1.145224171539961,0.133962392638559
2026-03-30 06:32:00.061000+01:00,0.0,1.023391812865497,0.8733624454148473,0.0,1.5168128654970758,2.214156813674166,1.6376077870561898,0.1091703056768558
2026-03-30 06:33:00.081000+01:00,0.0,0.8915574963609897,0.7823871906841339,0.0,0.0,1.3595214382389746,1.9893255701115964,0.2304706453178068
2026-03-30 06:34:00.023000+01:00,0.0,0.4912663755458515,1.0599415204678362,0.0,0.3457059679767103,0.339694152898014,0.0608629774338806,0.0363901018922852
2026-03-30 06:35:00.170000+01:00,0.1279239766081871,0.3093158660844251,0.5458515283842795,0.0365497076023391,0.2006243775377307,0.8647969389752888,0.6428918000970402,0.2680311890838206
2026-03-30 06:36:00.016000+01:00,1.5283842794759823,0.219298245614035,1.4010189228529837,0.3457059679767103,0.7459970887918486,0.1455604075691411,0.219298245614035,0.3032508491023775
2026-03-30 06:37:00.050000+01:00,0.8915574963609898,1.4192139737991265,1.5101892285298395,0.2375730994152046,0.4201620317168467,0.5215914604560892,0.2183406113537117,0.3396409509946628
2026-03-30 06:38:00.105000+01:00,0.9825327510917032,0.4366812227074235,0.8771929824561403,0.4912663755458515,0.254730713245997,0.6700779727095516,0.0974658869395711,0.0243664717348927
2026-03-30 06:39:00.190000+01:00,0.6396198830409356,1.1098981077147017,0.1461988304093567,0.3820960698689957,0.8733624454148473,1.1523532265890344,0.4366812227074235,0.2789907811741873
2026-03-30 06:40:00.023000+01:00,1.4556040756914117,1.0782163742690056,0.4366812227074235,0.0,1.205980745167139,0.5116959064327485,0.5701115963124698,0.0
2026-03-30 06:41:00.140000+01:00,0.2558479532163742,0.0181950509461426,0.5276564774381368,0.0,1.2372634643377003,0.606501698204755,0.6792819019893256,0.2426006792819019
2026-03-30 06:42:00.082000+01:00,0.9685672514619884,0.1819505094614264,1.8457602339181287,0.0,0.5640465793304221,0.2306302510278607,0.5847953216374269,0.3289473684210526
2026-03-30 06:43:00.012000+01:00,0.7096069868995633,1.644736842105263,0.8005822416302766,0.0,1.5716374269005844,0.5458515283842795,0.2547839151493484,0.3275109170305677
2026-03-30 06:44:00.069000+01:00,0.8370521463775886,1.4192139737991267,0.6761695906432749,0.0,0.363901018922853,0.925925925925926,0.4507797270955165,0.37693548524392
2026-03-30 06:45:00.042000+01:00,1.346433770014556,0.5482456140350876,0.8915574963609897,0.0181950509461426,0.0727802037845705,1.0067928190198934,0.1698204754973314,0.5337214944201844
2026-03-30 06:46:00.151000+01:00,1.2236171761280932,1.819505094614265,0.1637554585152838,0.0,0.8589181286549706,1.2736535662299855,0.7641921397379913,0.7035419699175159
2026-03-30 06:47:00.053000+01:00,2.501101279399372,0.9279475982532752,0.1819505094614264,0.9098323501621596,0.7459970887918486,1.2061403508771928,0.3776803118908382,1.0702626897179872
2026-03-30 06:48:00.007000+01:00,2.12882096069869,0.2001455604075691,0.6213450292397661,1.0391927781608314,0.1092501085318828,0.7035419699175157,0.6914119359534205,0.6320918137167275
2026-03-30 06:49:00.085000+01:00,0.6914119359534207,0.8589181286549707,1.4919941775836971,1.4985380116959062,0.0548245614035087,0.121300339640951,0.7653093797083682,0.9733820237152804
2026-03-30 06:50:00.058000+01:00,0.3275109170305676,2.0378457059679764,0.5458515283842794,1.838577976965704,0.2001455604075691,0.1949317738791423,2.0675323680379987,1.103833090732654
2026-03-30 06:51:00.101000+01:00,1.1513157894736838,1.461988304093567,0.5665204678362573,0.8379299777828851,0.6369065859700196,1.115963124696749,0.0121832358674463,0.7520621057738963
